Date,Plot_id,Quadrant,Species,Cover,Notes
23/06/2021,2122,1,Crepis acuminata,6,
23/06/2021,2122,1,Astragalus cibarius,0,
23/06/2021,2122,1,Poa pratensis,0,
23/06/2021,2122,1,poo,4,moose/elk
23/06/2021,2122,1,poo,0,rodent
23/06/2021,2122,1,rock,4,
23/06/2021,2122,1,soil,10,
23/06/2021,2122,1,organic matter,17,
23/06/2021,2122,2,Poa bulbosa,48,
23/06/2021,2122,2,Tragopogon dubius,12,
23/06/2021,2122,2,Pseudoroegneria spicata,0,
23/06/2021,2122,2,Crepis acuminata,0,
23/06/2021,2122,2,Astragalus cibarius,3,
23/06/2021,2122,2,Poa pratensis,0,
23/06/2021,2122,2,poo,2,moose/elk
23/06/2021,2122,2,poo,0.5,rodent
23/06/2021,2122,2,rock,6,
23/06/2021,2122,2,soil,5,
23/06/2021,2122,2,organic matter,25,
23/06/2021,2122,3,Poa bulbosa,41,
23/06/2021,2122,3,Tragopogon dubius,8,
23/06/2021,2122,3,Pseudoroegneria spicata,14,
23/06/2021,2122,3,Crepis acuminata,0,
23/06/2021,2122,3,Astragalus cibarius,0,
23/06/2021,2122,3,Poa pratensis,0,
23/06/2021,2122,3,poo,6,moose/elk
23/06/2021,2122,3,poo,0,rodent
23/06/2021,2122,3,rock,5,
23/06/2021,2122,3,soil,5,
23/06/2021,2122,3,organic matter,22,
23/06/2021,2122,4,Poa bulbosa,39,
23/06/2021,2122,4,Tragopogon dubius,6,overhang-3
23/06/2021,2122,4,Pseudoroegneria spicata,10,
23/06/2021,2122,4,Crepis acuminata,0,
23/06/2021,2122,4,Astragalus cibarius,0,
23/06/2021,2122,4,Poa pratensis,1,
23/06/2021,2122,4,poo,0.5,moose/elk
23/06/2021,2122,4,poo,0,rodent
23/06/2021,2122,4,rock,9,
23/06/2021,2122,4,soil,11,
23/06/2021,2122,4,organic matter,24,
23/06/2021,2211,1,Symphoricarpos oreophilus,0,overhang-7
23/06/2021,2211,1,Balsamorhiza sagittata,82,
23/06/2021,2211,1,Wyethia amplexicaulis,0.5,
23/06/2021,2211,1,Tragopogon dubius,5,
23/06/2021,2211,1,Artemisia tridentata,0,
23/06/2021,2211,1,Melica bulbosa,2,
23/06/2021,2211,1,Elymus lanceolatus,0,
23/06/2021,2211,1,Poa bulbosa,14,
23/06/2021,2211,1,Achillea millefolium,1,
23/06/2021,2211,1,Agoseris heterophylla,0,
23/06/2021,2211,1,Astragalus cibarius,0,
23/06/2021,2211,1,Alyssum desertorum,0.5,
23/06/2021,2211,1,Crepis acuminata,4,
23/06/2021,2211,1,Taraxacum officinale,0,
23/06/2021,2211,1,Agoseris parviflora,0,
23/06/2021,2211,1,poo,8,moose/elk
23/06/2021,2211,1,rock,0,
23/06/2021,2211,1,soil,6,
23/06/2021,2211,1,organic matter,12,
23/06/2021,2211,2,Symphoricarpos oreophilus,0,overhang-1
23/06/2021,2211,2,Balsamorhiza sagittata,41,
23/06/2021,2211,2,Wyethia amplexicaulis,11,
23/06/2021,2211,2,Tragopogon dubius,1,
23/06/2021,2211,2,Artemisia tridentata,0,
23/06/2021,2211,2,Melica bulbosa,0,
23/06/2021,2211,2,Elymus lanceolatus,4,
23/06/2021,2211,2,Poa bulbosa,23,
23/06/2021,2211,2,Achillea millefolium,3,
23/06/2021,2211,2,Agoseris heterophylla,0,
23/06/2021,2211,2,Astragalus cibarius,0,
23/06/2021,2211,2,Alyssum desertorum,0,
23/06/2021,2211,2,Crepis acuminata,2,
23/06/2021,2211,2,Taraxacum officinale,0.5,
23/06/2021,2211,2,Agoseris parviflora,0,
23/06/2021,2211,2,poo,12,moose/elk
23/06/2021,2211,2,rock,0,
23/06/2021,2211,2,soil,13,
23/06/2021,2211,2,organic matter,10,
23/06/2021,2211,3,Symphoricarpos oreophilus,0,
23/06/2021,2211,3,Balsamorhiza sagittata,0,overhang-15
23/06/2021,2211,3,Wyethia amplexicaulis,0,
23/06/2021,2211,3,Tragopogon dubius,6,
23/06/2021,2211,3,Artemisia tridentata,0,
23/06/2021,2211,3,Melica bulbosa,4,
23/06/2021,2211,3,Elymus lanceolatus,15,
23/06/2021,2211,3,Poa bulbosa,7,
23/06/2021,2211,3,Achillea millefolium,0.5,
23/06/2021,2211,3,Agoseris heterophylla,2,
23/06/2021,2211,3,Astragalus cibarius,0,
23/06/2021,2211,3,Alyssum desertorum,0,
23/06/2021,2211,3,Crepis acuminata,0,
23/06/2021,2211,3,Taraxacum officinale,0,
23/06/2021,2211,3,Agoseris parviflora,1,
23/06/2021,2211,3,poo,24,moose/elk
23/06/2021,2211,3,rock,6,
23/06/2021,2211,3,soil,19,
23/06/2021,2211,3,organic matter,16,
23/06/2021,2211,4,Symphoricarpos oreophilus,0,
23/06/2021,2211,4,Balsamorhiza sagittata,1,overhang-4
23/06/2021,2211,4,Wyethia amplexicaulis,0,
23/06/2021,2211,4,Tragopogon dubius,3,
23/06/2021,2211,4,Artemisia tridentata,7,
23/06/2021,2211,4,Melica bulbosa,0,
23/06/2021,2211,4,Elymus lanceolatus,11,
23/06/2021,2211,4,Poa bulbosa,26,
23/06/2021,2211,4,Achillea millefolium,0.5,
23/06/2021,2211,4,Agoseris heterophylla,2,
23/06/2021,2211,4,Astragalus cibarius,5,
23/06/2021,2211,4,Alyssum desertorum,0,
23/06/2021,2211,4,Crepis acuminata,0,
23/06/2021,2211,4,Taraxacum officinale,2,
23/06/2021,2211,4,Agoseris parviflora,3,
23/06/2021,2211,4,poo,4,moose/elk
23/06/2021,2211,4,rock,2,
23/06/2021,2211,4,soil,11,
23/06/2021,2211,4,organic matter,26,
23/06/2021,2222,1,Poa bulbosa,8,
23/06/2021,2222,1,Tragopogon dubius,15,
23/06/2021,2222,1,Elymus glaucus,2,
23/06/2021,2222,1,Berberis repens,5,
23/06/2021,2222,1,Symphyotrichum spathulatum,8,
23/06/2021,2222,1,Eriogonum heracleoides,10,
23/06/2021,2222,1,Lithospermum ruderale,0,
23/06/2021,2222,1,Achillea millefolium,0,
23/06/2021,2222,1,Rosa woodsii,0,
23/06/2021,2222,1,Agoseris glauca,0,
23/06/2021,2222,1,Poa secunda,0,
23/06/2021,2222,1,Koeleria macrantha,6,
23/06/2021,2222,1,rock,7,
23/06/2021,2222,1,soil,28,
23/06/2021,2222,1,organic matter,13,
23/06/2021,2222,1,Leymus cinereus,0,
23/06/2021,2222,1,poo,0,moose/elk
23/06/2021,2222,2,Poa bulbosa,2,
23/06/2021,2222,2,Tragopogon dubius,10,
23/06/2021,2222,2,Elymus glaucus,3,
23/06/2021,2222,2,Berberis repens,5,
23/06/2021,2222,2,Symphyotrichum spathulatum,6,
23/06/2021,2222,2,Eriogonum heracleoides,3,
23/06/2021,2222,2,Lithospermum ruderale,0,
23/06/2021,2222,2,Achillea millefolium,0,
23/06/2021,2222,2,Rosa woodsii,3,
23/06/2021,2222,2,Agoseris glauca,0,
23/06/2021,2222,2,Poa secunda,0,
23/06/2021,2222,2,Koeleria macrantha,1,
23/06/2021,2222,2,rock,2,
23/06/2021,2222,2,soil,24,
23/06/2021,2222,2,organic matter,40,
23/06/2021,2222,2,Leymus cinereus,0,
23/06/2021,2222,2,poo,0,moose/elk
23/06/2021,2222,3,Poa bulbosa,18,
23/06/2021,2222,3,Tragopogon dubius,10,
23/06/2021,2222,3,Elymus glaucus,0,
23/06/2021,2222,3,Berberis repens,4,
23/06/2021,2222,3,Symphyotrichum spathulatum,0,overhang-0.5
23/06/2021,2222,3,Eriogonum heracleoides,2,
23/06/2021,2222,3,Lithospermum ruderale,0,
23/06/2021,2222,3,Achillea millefolium,4,
23/06/2021,2222,3,Rosa woodsii,3,
23/06/2021,2222,3,Agoseris glauca,2,
23/06/2021,2222,3,Poa secunda,0,
23/06/2021,2222,3,Koeleria macrantha,6,
23/06/2021,2222,3,rock,2,
23/06/2021,2222,3,soil,12,
23/06/2021,2222,3,organic matter,20,
23/06/2021,2222,3,Leymus cinereus,11,
23/06/2021,2222,3,poo,6,moose/elk
23/06/2021,2222,4,Poa bulbosa,4,
23/06/2021,2222,4,Tragopogon dubius,10,
23/06/2021,2222,4,Elymus glaucus,0,
23/06/2021,2222,4,Berberis repens,8,
23/06/2021,2222,4,Symphyotrichum spathulatum,6,
23/06/2021,2222,4,Eriogonum heracleoides,0,
23/06/2021,2222,4,Lithospermum ruderale,4,
23/06/2021,2222,4,Achillea millefolium,0,
23/06/2021,2222,4,Rosa woodsii,0,
23/06/2021,2222,4,Agoseris glauca,2,
23/06/2021,2222,4,Poa secunda,5,
23/06/2021,2222,4,Koeleria macrantha,9,
23/06/2021,2222,4,rock,2,
23/06/2021,2222,4,soil,14,
23/06/2021,2222,4,organic matter,19,
23/06/2021,2222,4,Leymus cinereus,6,
23/06/2021,2222,4,poo,11,moose/elk
23/06/2021,2233,1,Poa secunda,5,
23/06/2021,2233,1,Bromus tectorum,10,
23/06/2021,2233,1,Bromus briziformis,2,
23/06/2021,2233,1,Bromus japonicus,0.5,
23/06/2021,2233,1,Pseudoroegneria spicata,1,
23/06/2021,2233,1,Alyssum desertorum,6,
23/06/2021,2233,1,Collomia linearis,1,
23/06/2021,2233,1,Lactuca serriola,0,
23/06/2021,2233,1,rock,42,
23/06/2021,2233,1,soil,16,
23/06/2021,2233,1,organic matter,14,
23/06/2021,2233,1,moss,0,red star
23/06/2021,2233,2,Poa secunda,5,
23/06/2021,2233,2,Bromus tectorum,5,
23/06/2021,2233,2,Bromus briziformis,0.5,
23/06/2021,2233,2,Bromus japonicus,0.5,
23/06/2021,2233,2,Pseudoroegneria spicata,0,
23/06/2021,2233,2,Alyssum desertorum,2,
23/06/2021,2233,2,Collomia linearis,0,
23/06/2021,2233,2,Lactuca serriola,0.5,
23/06/2021,2233,2,rock,50,
23/06/2021,2233,2,soil,21,
23/06/2021,2233,2,organic matter,22,
23/06/2021,2233,2,moss,0,red star
23/06/2021,2233,3,Poa secunda,5,
23/06/2021,2233,3,Bromus tectorum,13,
23/06/2021,2233,3,Bromus briziformis,4,
23/06/2021,2233,3,Bromus japonicus,0,
23/06/2021,2233,3,Pseudoroegneria spicata,6,
23/06/2021,2233,3,Alyssum desertorum,6,
23/06/2021,2233,3,Collomia linearis,0.5,
23/06/2021,2233,3,Lactuca serriola,0,
23/06/2021,2233,3,rock,40,
23/06/2021,2233,3,soil,10,
23/06/2021,2233,3,organic matter,21,
23/06/2021,2233,3,moss,0,red star
23/06/2021,2233,4,Poa secunda,6,
23/06/2021,2233,4,Bromus tectorum,7,
23/06/2021,2233,4,Bromus briziformis,7,
23/06/2021,2233,4,Bromus japonicus,0,
23/06/2021,2233,4,Pseudoroegneria spicata,17,
23/06/2021,2233,4,Alyssum desertorum,5,
23/06/2021,2233,4,Collomia linearis,0,
23/06/2021,2233,4,Lactuca serriola,0,
23/06/2021,2233,4,rock,42,
23/06/2021,2233,4,soil,8,
23/06/2021,2233,4,organic matter,9,
23/06/2021,2233,4,moss,4,red star
23/06/2021,2133,1,Poa bulbosa,4,
23/06/2021,2133,1,Alyssum desertorum,3,
23/06/2021,2133,1,Pseudoroegneria spicata,0,
23/06/2021,2133,1,Bromus tectorum,2,
23/06/2021,2133,1,moss,0,red star
23/06/2021,2133,1,rock,28,
23/06/2021,2133,1,soil,53,
23/06/2021,2133,1,organic matter,10,
23/06/2021,2133,2,Poa bulbosa,6,
23/06/2021,2133,2,Alyssum desertorum,2,
23/06/2021,2133,2,Pseudoroegneria spicata,3,
23/06/2021,2133,2,Bromus tectorum,5,
23/06/2021,2133,2,moss,3,red star
23/06/2021,2133,2,rock,35,
23/06/2021,2133,2,soil,25,
23/06/2021,2133,2,organic matter,23,
23/06/2021,2133,3,Poa bulbosa,1,
23/06/2021,2133,3,Alyssum desertorum,2,
23/06/2021,2133,3,Pseudoroegneria spicata,12,
23/06/2021,2133,3,Bromus tectorum,1,
23/06/2021,2133,3,moss,0,red star
23/06/2021,2133,3,rock,18,
23/06/2021,2133,3,soil,45,
23/06/2021,2133,3,organic matter,19,
23/06/2021,2133,4,Poa bulbosa,7,
23/06/2021,2133,4,Alyssum desertorum,0.5,
23/06/2021,2133,4,Pseudoroegneria spicata,15,
23/06/2021,2133,4,Bromus tectorum,1,
23/06/2021,2133,4,moss,11,red star
23/06/2021,2133,4,rock,16,
23/06/2021,2133,4,soil,30,
23/06/2021,2133,4,organic matter,20,
25/06/2021,3311,1,Helianthella uniflora,20,
25/06/2021,3311,1,Artemisia tridentata,23,
25/06/2021,3311,1,Crepis acuminata,12,
25/06/2021,3311,1,Penstemon cyananthus,0,overhang-2
25/06/2021,3311,1,Eriogonum heracleoides,2,
25/06/2021,3311,1,Bromus carinatus,4,
25/06/2021,3311,1,Carex sp.,16,
25/06/2021,3311,1,Elymus glaucus,0,
25/06/2021,3311,1,Lathyrus pauciflorus,3,
25/06/2021,3311,1,Purshia tridentata,0,
25/06/2021,3311,1,Linum lewisii,0,
25/06/2021,3311,1,Symphoricarpos oreophilus,0,overhang-1
25/06/2021,3311,1,Achillea millefolium,1,
25/06/2021,3311,1,Senecio sphaerocephalus,0,
25/06/2021,3311,1,soil,0,
25/06/2021,3311,1,organic matter,31,
25/06/2021,3311,1,smooth basal leaved sprout,0,overhang-1
25/06/2021,3311,1,Eucephalus elegans,0,
25/06/2021,3311,1,Viola nuttallii,0,
25/06/2021,3311,1,Lupinus sericeus,0,
25/06/2021,3311,1,Astragalus convallarius,0,
25/06/2021,3311,1,Tragopogon dubius,0,
25/06/2021,3311,1,Comandra umbellata,0,
25/06/2021,3311,1,Leymus cinereus,0,
25/06/2021,3311,2,Helianthella uniflora,32,overhang-7
25/06/2021,3311,2,Artemisia tridentata,0,overhang-40
25/06/2021,3311,2,Crepis acuminata,13,
25/06/2021,3311,2,Penstemon cyananthus,0,
25/06/2021,3311,2,Eriogonum heracleoides,0,
25/06/2021,3311,2,Bromus carinatus,0,
25/06/2021,3311,2,Carex sp.,14,
25/06/2021,3311,2,Elymus glaucus,4,
25/06/2021,3311,2,Lathyrus pauciflorus,1,
25/06/2021,3311,2,Purshia tridentata,0,
25/06/2021,3311,2,Linum lewisii,0,
25/06/2021,3311,2,Symphoricarpos oreophilus,0,
25/06/2021,3311,2,Achillea millefolium,2,
25/06/2021,3311,2,Senecio sphaerocephalus,0,
25/06/2021,3311,2,soil,2,
25/06/2021,3311,2,organic matter,14,
25/06/2021,3311,2,smooth basal leaved sprout,0,
25/06/2021,3311,2,Eucephalus elegans,0,
25/06/2021,3311,2,Viola nuttallii,2,
25/06/2021,3311,2,Lupinus sericeus,1,
25/06/2021,3311,2,Astragalus convallarius,4,
25/06/2021,3311,2,Tragopogon dubius,0,
25/06/2021,3311,2,Comandra umbellata,0,
25/06/2021,3311,2,Leymus cinereus,0,
25/06/2021,3311,3,Helianthella uniflora,48,
25/06/2021,3311,3,Artemisia tridentata,0,overhang-35
25/06/2021,3311,3,Crepis acuminata,9,
25/06/2021,3311,3,Penstemon cyananthus,0,
25/06/2021,3311,3,Eriogonum heracleoides,8,
25/06/2021,3311,3,Bromus carinatus,3,
25/06/2021,3311,3,Carex sp.,2,
25/06/2021,3311,3,Elymus glaucus,0,overhang-3
25/06/2021,3311,3,Lathyrus pauciflorus,0,overhang-12
25/06/2021,3311,3,Purshia tridentata,0,
25/06/2021,3311,3,Linum lewisii,0,
25/06/2021,3311,3,Symphoricarpos oreophilus,0,
25/06/2021,3311,3,Achillea millefolium,5,
25/06/2021,3311,3,Senecio sphaerocephalus,5,
25/06/2021,3311,3,soil,4,
25/06/2021,3311,3,organic matter,30,
25/06/2021,3311,3,smooth basal leaved sprout,0,
25/06/2021,3311,3,Eucephalus elegans,0,
25/06/2021,3311,3,Viola nuttallii,2,
25/06/2021,3311,3,Lupinus sericeus,0,
25/06/2021,3311,3,Astragalus convallarius,0,
25/06/2021,3311,3,Tragopogon dubius,2,
25/06/2021,3311,3,Comandra umbellata,0,
25/06/2021,3311,3,Leymus cinereus,0,
25/06/2021,3311,4,Helianthella uniflora,59,overhang-4
25/06/2021,3311,4,Artemisia tridentata,0,overhang-20
25/06/2021,3311,4,Crepis acuminata,0,
25/06/2021,3311,4,Penstemon cyananthus,0,
25/06/2021,3311,4,Eriogonum heracleoides,0,
25/06/2021,3311,4,Bromus carinatus,2,
25/06/2021,3311,4,Carex sp.,16,
25/06/2021,3311,4,Elymus glaucus,2,
25/06/2021,3311,4,Lathyrus pauciflorus,6,
25/06/2021,3311,4,Purshia tridentata,0,overhang-5
25/06/2021,3311,4,Linum lewisii,0,
25/06/2021,3311,4,Symphoricarpos oreophilus,0,
25/06/2021,3311,4,Achillea millefolium,11,
25/06/2021,3311,4,Senecio sphaerocephalus,4,
25/06/2021,3311,4,soil,0,
25/06/2021,3311,4,organic matter,5,
25/06/2021,3311,4,smooth basal leaved sprout,0,
25/06/2021,3311,4,Eucephalus elegans,4,
25/06/2021,3311,4,Viola nuttallii,3,
25/06/2021,3311,4,Lupinus sericeus,0,overhang-1
25/06/2021,3311,4,Astragalus convallarius,0,
25/06/2021,3311,4,Tragopogon dubius,0,
25/06/2021,3311,4,Comandra umbellata,2,
25/06/2021,3311,4,Leymus cinereus,4,
25/06/2021,3333,1,Poa bulbosa,43,
25/06/2021,3333,1,Elymus smithii,26,
25/06/2021,3333,1,Poa secunda,2,
25/06/2021,3333,1,Bromus tectorum,3,
25/06/2021,3333,1,Crepis acuminata,0,
25/06/2021,3333,1,Tragopogon dubius,0,
25/06/2021,3333,1,Alyssum desertorum,0.5,
25/06/2021,3333,1,Arenaria serpyllifolia,0,
25/06/2021,3333,1,Erodium cicutarium,0,
25/06/2021,3333,1,moss,24,red star
25/06/2021,3333,1,moss,2,yellow green crust
25/06/2021,3333,1,rock,12,
25/06/2021,3333,1,soil,11,
25/06/2021,3333,1,organic matter,5,
25/06/2021,3333,1,poo,0,elk/moose
25/06/2021,3333,2,Poa bulbosa,32,
25/06/2021,3333,2,Elymus smithii,12,
25/06/2021,3333,2,Poa secunda,2,
25/06/2021,3333,2,Bromus tectorum,2,
25/06/2021,3333,2,Crepis acuminata,0,overhang-6
25/06/2021,3333,2,Tragopogon dubius,0,
25/06/2021,3333,2,Alyssum desertorum,0.5,
25/06/2021,3333,2,Arenaria serpyllifolia,0.5,
25/06/2021,3333,2,Erodium cicutarium,0,
25/06/2021,3333,2,moss,28,red star
25/06/2021,3333,2,moss,9,yellow green crust
25/06/2021,3333,2,rock,4,
25/06/2021,3333,2,soil,8,
25/06/2021,3333,2,organic matter,4,
25/06/2021,3333,2,poo,1,elk/moose
25/06/2021,3333,3,Poa bulbosa,31,
25/06/2021,3333,3,Elymus smithii,9,
25/06/2021,3333,3,Poa secunda,2,
25/06/2021,3333,3,Bromus tectorum,1,
25/06/2021,3333,3,Crepis acuminata,0,
25/06/2021,3333,3,Tragopogon dubius,2,
25/06/2021,3333,3,Alyssum desertorum,1,
25/06/2021,3333,3,Arenaria serpyllifolia,0,
25/06/2021,3333,3,Erodium cicutarium,0.5,
25/06/2021,3333,3,moss,23,red star
25/06/2021,3333,3,moss,9,yellow green crust
25/06/2021,3333,3,rock,14,
25/06/2021,3333,3,soil,12,
25/06/2021,3333,3,organic matter,4,
25/06/2021,3333,3,poo,0,elk/moose
25/06/2021,3333,4,Poa bulbosa,28,
25/06/2021,3333,4,Elymus smithii,10,
25/06/2021,3333,4,Poa secunda,0,
25/06/2021,3333,4,Bromus tectorum,1,
25/06/2021,3333,4,Crepis acuminata,8,
25/06/2021,3333,4,Tragopogon dubius,0,
25/06/2021,3333,4,Alyssum desertorum,0,
25/06/2021,3333,4,Arenaria serpyllifolia,5,
25/06/2021,3333,4,Erodium cicutarium,0.5,
25/06/2021,3333,4,moss,0,red star
25/06/2021,3333,4,moss,17,yellow green crust
25/06/2021,3333,4,rock,23,
25/06/2021,3333,4,soil,1,
25/06/2021,3333,4,organic matter,0,
25/06/2021,3333,4,poo,0.5,elk/moose
25/06/2021,3322,1,Leymus cinereus,25,
25/06/2021,3322,1,Symphoricarpos oreophilus,54,
25/06/2021,3322,1,Agastache urticifolia,4,
25/06/2021,3322,1,Lupinus sericeus,1,
25/06/2021,3322,1,Pseudostellaria jamesiana,3,overhang-2
25/06/2021,3322,1,organic matter,23,
25/06/2021,3322,2,Leymus cinereus,16,
25/06/2021,3322,2,Symphoricarpos oreophilus,31,
25/06/2021,3322,2,Agastache urticifolia,5,
25/06/2021,3322,2,Lupinus sericeus,12,
25/06/2021,3322,2,Pseudostellaria jamesiana,0,
25/06/2021,3322,2,organic matter,36,
25/06/2021,3322,3,Leymus cinereus,28,
25/06/2021,3322,3,Symphoricarpos oreophilus,30,overhang-7
25/06/2021,3322,3,Agastache urticifolia,22,
25/06/2021,3322,3,Lupinus sericeus,0,
25/06/2021,3322,3,Pseudostellaria jamesiana,0,
25/06/2021,3322,3,organic matter,21,
25/06/2021,3322,4,Leymus cinereus,10,overhang-8
25/06/2021,3322,4,Symphoricarpos oreophilus,39,
25/06/2021,3322,4,Agastache urticifolia,9,overhang-8
25/06/2021,3322,4,Lupinus sericeus,18,
25/06/2021,3322,4,Pseudostellaria jamesiana,0,
25/06/2021,3322,4,organic matter,25,
25/06/2021,3233,1,Helianthella uniflora,24,
25/06/2021,3233,1,Symphoricarpos oreophilus,8,overhang-2
25/06/2021,3233,1,Elymus glaucus,6,
25/06/2021,3233,1,Poa secunda,17,
25/06/2021,3233,1,Poa bulbosa,9,
25/06/2021,3233,1,Tragopogon dubius,0,
25/06/2021,3233,1,Eriogonum heracleoides,0,
25/06/2021,3233,1,moss,2,yellow green crust
25/06/2021,3233,1,rock,8,
25/06/2021,3233,1,soil,9,
25/06/2021,3233,1,organic matter,22,
25/06/2021,3233,1,poo,6,moose/elk
25/06/2021,3233,2,Helianthella uniflora,15,overhang-10
25/06/2021,3233,2,Symphoricarpos oreophilus,0,
25/06/2021,3233,2,Elymus glaucus,0,overhang-1
25/06/2021,3233,2,Poa secunda,6,
25/06/2021,3233,2,Poa bulbosa,44,
25/06/2021,3233,2,Tragopogon dubius,0,
25/06/2021,3233,2,Eriogonum heracleoides,11,
25/06/2021,3233,2,moss,3,yellow green crust
25/06/2021,3233,2,rock,8,
25/06/2021,3233,2,soil,12,
25/06/2021,3233,2,organic matter,5,
25/06/2021,3233,2,poo,4,moose/elk
25/06/2021,3233,3,Helianthella uniflora,28,
25/06/2021,3233,3,Symphoricarpos oreophilus,0,overhang-68
25/06/2021,3233,3,Elymus glaucus,0,
25/06/2021,3233,3,Poa secunda,0,
25/06/2021,3233,3,Poa bulbosa,28,
25/06/2021,3233,3,Tragopogon dubius,4,overhang-1
25/06/2021,3233,3,Eriogonum heracleoides,0,
25/06/2021,3233,3,moss,5,yellow green crust
25/06/2021,3233,3,rock,5,
25/06/2021,3233,3,soil,8,
25/06/2021,3233,3,organic matter,18,
25/06/2021,3233,3,poo,3,moose/elk
25/06/2021,3233,4,Helianthella uniflora,34,
25/06/2021,3233,4,Symphoricarpos oreophilus,0,
25/06/2021,3233,4,Elymus glaucus,0,
25/06/2021,3233,4,Poa secunda,0,
25/06/2021,3233,4,Poa bulbosa,39,
25/06/2021,3233,4,Tragopogon dubius,2,
25/06/2021,3233,4,Eriogonum heracleoides,0,
25/06/2021,3233,4,moss,11,yellow green crust
25/06/2021,3233,4,rock,5,
25/06/2021,3233,4,soil,7,
25/06/2021,3233,4,organic matter,3,
25/06/2021,3233,4,poo,4,moose/elk
25/06/2021,3222,COMBINED,Physocarpus malvaceus,80,
25/06/2021,3222,COMBINED,Eucephalus engelmannii,15,
25/06/2021,3222,COMBINED,Populus tremuloides,0,overhang-20
25/06/2021,3222,COMBINED,Symphoricarpos oreophilus,5,
25/06/2021,3222,COMBINED,Vicia americana,7,
25/06/2021,3222,COMBINED,Thalictrum fendleri,2,
25/06/2021,3222,COMBINED,Osmorhiza occidentalis,7,
25/06/2021,3222,COMBINED,Elymus glaucus,2,
25/06/2021,3222,COMBINED,Pseudostellaria jamesiana,1,
25/06/2021,3222,COMBINED,Galium boreale,0.5,
25/06/2021,3222,COMBINED,Arnica cordifolia,5,
25/06/2021,3222,COMBINED,Senecio serra,2,
25/06/2021,3211,1,Artemisia tridentata,0,
25/06/2021,3211,1,Purshia tridentata,0,overhang-1
25/06/2021,3211,1,Poa bulbosa,42,
25/06/2021,3211,1,Poa pratensis,0,
25/06/2021,3211,1,Pseudoroegneria spicata,4,
25/06/2021,3211,1,Eriogonum heracleoides,9,
25/06/2021,3211,1,Tragopogon dubius,6,
25/06/2021,3211,1,Bromus japonicus,0,
25/06/2021,3211,1,Eucephalus elegans,6,
25/06/2021,3211,1,Balsamorhiza sagittata,0,
25/06/2021,3211,1,rock,7,
25/06/2021,3211,1,soil,12,
25/06/2021,3211,1,organic matter,15,
25/06/2021,3211,1,poo,0.5,moose/elk
25/06/2021,3211,1,Poa secunda,0,
25/06/2021,3211,1,Leymus cinereus,0,
25/06/2021,3211,1,Crepis acuminata,0,
25/06/2021,3211,2,Artemisia tridentata,67,
25/06/2021,3211,2,Purshia tridentata,0,overhang-4
25/06/2021,3211,2,Poa bulbosa,2,
25/06/2021,3211,2,Poa pratensis,0,
25/06/2021,3211,2,Pseudoroegneria spicata,0,
25/06/2021,3211,2,Eriogonum heracleoides,7,
25/06/2021,3211,2,Tragopogon dubius,12,
25/06/2021,3211,2,Bromus japonicus,0,
25/06/2021,3211,2,Eucephalus elegans,0,
25/06/2021,3211,2,Balsamorhiza sagittata,1,overhang-3
25/06/2021,3211,2,rock,0.5,
25/06/2021,3211,2,soil,0,
25/06/2021,3211,2,organic matter,10,
25/06/2021,3211,2,poo,0,moose/elk
25/06/2021,3211,2,Poa secunda,1,
25/06/2021,3211,2,Leymus cinereus,2,
25/06/2021,3211,2,Crepis acuminata,0,
25/06/2021,3211,3,Artemisia tridentata,0,
25/06/2021,3211,3,Purshia tridentata,0,
25/06/2021,3211,3,Poa bulbosa,31,
25/06/2021,3211,3,Poa pratensis,4,
25/06/2021,3211,3,Pseudoroegneria spicata,0,
25/06/2021,3211,3,Eriogonum heracleoides,10,
25/06/2021,3211,3,Tragopogon dubius,12,
25/06/2021,3211,3,Bromus japonicus,0,
25/06/2021,3211,3,Eucephalus elegans,2,
25/06/2021,3211,3,Balsamorhiza sagittata,0,
25/06/2021,3211,3,rock,14,
25/06/2021,3211,3,soil,12,
25/06/2021,3211,3,organic matter,15,
25/06/2021,3211,3,poo,0,moose/elk
25/06/2021,3211,3,Poa secunda,0,
25/06/2021,3211,3,Leymus cinereus,0,
25/06/2021,3211,3,Crepis acuminata,0,
25/06/2021,3211,4,Artemisia tridentata,0,overhang-3
25/06/2021,3211,4,Purshia tridentata,0,
25/06/2021,3211,4,Poa bulbosa,13,
25/06/2021,3211,4,Poa pratensis,6,
25/06/2021,3211,4,Pseudoroegneria spicata,3,
25/06/2021,3211,4,Eriogonum heracleoides,3,
25/06/2021,3211,4,Tragopogon dubius,4,
25/06/2021,3211,4,Bromus japonicus,1,
25/06/2021,3211,4,Eucephalus elegans,0,
25/06/2021,3211,4,Balsamorhiza sagittata,3,
25/06/2021,3211,4,rock,13,
25/06/2021,3211,4,soil,38,
25/06/2021,3211,4,organic matter,16,
25/06/2021,3211,4,poo,0.5,moose/elk
25/06/2021,3211,4,Poa secunda,0,
25/06/2021,3211,4,Leymus cinereus,0,
25/06/2021,3211,4,Crepis acuminata,2,
28/06/2021,3122,1,Balsamorhiza sagittata,90,
28/06/2021,3122,1,Pseudoroegneria spicata,3,
28/06/2021,3122,1,Symphoricarpos oreophilus,0,overhang-1
28/06/2021,3122,1,Wyethia amplexicaulis,0,overhang-3
28/06/2021,3122,1,Eriogonum heracleoides,7,
28/06/2021,3122,1,Balsamorhiza macrophylla,4,
