"","Site","Plot","Quadrant","Species","Cover","Year","Introduced_status","SLA","Height","SeedMass"
"827","Boothby","NE112","2","Agrostis stolonifera","0.5","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"828","Boothby","NE112","2","Lolium perenne","0.1","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"829","Boothby","NE112","2","Lolium perenne","0.1","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"830","Boothby","NE112","2","Lolium perenne","0.1","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"831","Boothby","NE112","2","Ranunculus repens","1","2022","Native","23.6490374169643","0.253909090909091","2.3"
"832","Boothby","NE112","2","Ranunculus repens","1","2022","Native","23.6490374169643","0.253909090909091","2.3"
"833","Boothby","NE112","2","Ranunculus repens","1","2022","Native","23.6490374169643","0.253909090909091","2.3"
"834","Boothby","NE112","2","Ranunculus repens","1","2022","Native","23.6490374169643","0.253909090909091","2.3"
"835","Boothby","NE112","3","Phleum pratense","25","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"836","Boothby","NE112","3","Phleum pratense","25","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"837","Boothby","NE112","3","Phleum pratense","25","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"838","Boothby","NE112","3","Festuca pratensis","15","2022","Native","21.0119052260577","0.46075","2.29993630769231"
"839","Boothby","NE112","3","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"840","Boothby","NE112","3","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"841","Boothby","NE112","3","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"842","Boothby","NE112","3","Centaurea nigra","8","2022","Native","25.2104347826087","0.46875","2.43444444444444"
"843","Boothby","NE112","3","Centaurea nigra","8","2022","Native","25.2104347826087","0.46875","2.43444444444444"
"844","Boothby","NE112","3","Centaurea nigra","8","2022","Native","25.2104347826087","0.46875","2.43444444444444"
"845","Boothby","NE112","3","Convolvulus arvensis","10","2022","Native","28.7391532318519","0.207454545454545","18.3766666666667"
"846","Boothby","NE112","3","Convolvulus arvensis","10","2022","Native","28.7391532318519","0.207454545454545","18.3766666666667"
"847","Boothby","NE112","3","Convolvulus arvensis","10","2022","Native","28.7391532318519","0.207454545454545","18.3766666666667"
"848","Boothby","NE112","3","Lotus glaber","10","2022","Introduced","21.4383267878045","0.227418918918919","1.50537033333333"
"849","Boothby","NE112","3","Dactylis glomerata","10","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"850","Boothby","NE112","3","Dactylis glomerata","10","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"851","Boothby","NE112","3","Dactylis glomerata","10","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"852","Boothby","NE112","3","Dactylis glomerata","10","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"853","Boothby","NE112","3","Taraxacum officinale","3","2022","Native","22.427206362375","0.2625","0.65024356"
"854","Boothby","NE112","3","Taraxacum officinale","3","2022","Native","22.427206362375","0.2625","0.65024356"
"855","Boothby","NE112","3","Taraxacum officinale","3","2022","Native","22.427206362375","0.2625","0.65024356"
"856","Boothby","NE112","3","Taraxacum officinale","3","2022","Native","22.427206362375","0.2625","0.65024356"
"857","Boothby","NE112","3","Phleum bertolonii","2","2022","Native","22.7738546282979","0.242666666666667","0.27"
"858","Boothby","NE112","3","Phleum bertolonii","2","2022","Native","22.7738546282979","0.242666666666667","0.27"
"859","Boothby","NE112","3","Agrostis stolonifera","4","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"860","Boothby","NE112","3","Agrostis stolonifera","4","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"861","Boothby","NE112","3","Agrostis stolonifera","4","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"862","Boothby","NE112","3","Lolium perenne","0.1","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"863","Boothby","NE112","3","Lolium perenne","0.1","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"864","Boothby","NE112","3","Lolium perenne","0.1","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"865","Boothby","NE112","4","Phleum pratense","30","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"866","Boothby","NE112","4","Phleum pratense","30","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"867","Boothby","NE112","4","Phleum pratense","30","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"868","Boothby","NE112","4","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"869","Boothby","NE112","4","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"870","Boothby","NE112","4","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"871","Boothby","NE112","4","Festuca pratensis","10","2022","Native","21.0119052260577","0.46075","2.29993630769231"
"872","Boothby","NE112","4","Centaurea nigra","35","2022","Native","25.2104347826087","0.46875","2.43444444444444"
"873","Boothby","NE112","4","Centaurea nigra","35","2022","Native","25.2104347826087","0.46875","2.43444444444444"
"874","Boothby","NE112","4","Centaurea nigra","35","2022","Native","25.2104347826087","0.46875","2.43444444444444"
"875","Boothby","NE112","4","Convolvulus arvensis","30","2022","Native","28.7391532318519","0.207454545454545","18.3766666666667"
"876","Boothby","NE112","4","Convolvulus arvensis","30","2022","Native","28.7391532318519","0.207454545454545","18.3766666666667"
"877","Boothby","NE112","4","Convolvulus arvensis","30","2022","Native","28.7391532318519","0.207454545454545","18.3766666666667"
"878","Boothby","NE112","4","Lotus glaber","5","2022","Introduced","21.4383267878045","0.227418918918919","1.50537033333333"
"879","Boothby","NE112","4","Dactylis glomerata","5","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"880","Boothby","NE112","4","Dactylis glomerata","5","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"881","Boothby","NE112","4","Dactylis glomerata","5","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"882","Boothby","NE112","4","Dactylis glomerata","5","2022","Native","25.6180945078378","0.27101383","0.846644654545455"
"883","Boothby","NE112","4","Phleum bertolonii","2","2022","Native","22.7738546282979","0.242666666666667","0.27"
"884","Boothby","NE112","4","Phleum bertolonii","2","2022","Native","22.7738546282979","0.242666666666667","0.27"
"885","Boothby","NE112","4","Cerastium fontanum","0.5","2022","Native","38.2619179185455","0.355158512820513","0.140399"
"886","Boothby","NE112","4","Cerastium fontanum","0.5","2022","Native","38.2619179185455","0.355158512820513","0.140399"
"887","Boothby","NE112","4","Cerastium fontanum","0.5","2022","Native","38.2619179185455","0.355158512820513","0.140399"
"888","Boothby","NE113","1","Hordeum vulgare","95","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"889","Boothby","NE113","1","Hordeum vulgare","95","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"890","Boothby","NE113","2","Hordeum vulgare","80","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"891","Boothby","NE113","2","Hordeum vulgare","80","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"892","Boothby","NE113","3","Hordeum vulgare","85","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"893","Boothby","NE113","3","Hordeum vulgare","85","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"894","Boothby","NE113","4","Hordeum vulgare","80","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"895","Boothby","NE113","4","Hordeum vulgare","80","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"896","Boothby","NE131","1","Phleum pratense","50","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"897","Boothby","NE131","1","Phleum pratense","50","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"898","Boothby","NE131","1","Phleum pratense","50","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"899","Boothby","NE131","1","Bromus hordeaceus","1","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"900","Boothby","NE131","1","Bromus hordeaceus","1","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"901","Boothby","NE131","1","Bromus hordeaceus","1","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"902","Boothby","NE131","1","Festuca pratensis","2","2022","Native","21.0119052260577","0.46075","2.29993630769231"
"903","Boothby","NE131","1","Lolium perenne","5","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"904","Boothby","NE131","1","Lolium perenne","5","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"905","Boothby","NE131","1","Lolium perenne","5","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"906","Boothby","NE131","1","Cynosurus cristatus","1","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"907","Boothby","NE131","1","Cynosurus cristatus","1","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"908","Boothby","NE131","1","Cynosurus cristatus","1","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"909","Boothby","NE131","1","Agrostis stolonifera","10","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"910","Boothby","NE131","1","Agrostis stolonifera","10","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"911","Boothby","NE131","1","Agrostis stolonifera","10","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"912","Boothby","NE131","1","Trifolium repens","25","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"913","Boothby","NE131","1","Trifolium repens","25","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"914","Boothby","NE131","1","Trifolium repens","25","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"915","Boothby","NE131","1","Trifolium repens","25","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"916","Boothby","NE131","1","Ranunculus repens","20","2022","Native","23.6490374169643","0.253909090909091","2.3"
"917","Boothby","NE131","1","Ranunculus repens","20","2022","Native","23.6490374169643","0.253909090909091","2.3"
"918","Boothby","NE131","1","Ranunculus repens","20","2022","Native","23.6490374169643","0.253909090909091","2.3"
"919","Boothby","NE131","1","Ranunculus repens","20","2022","Native","23.6490374169643","0.253909090909091","2.3"
"920","Boothby","NE131","1","Phleum bertolonii","2","2022","Native","22.7738546282979","0.242666666666667","0.27"
"921","Boothby","NE131","1","Phleum bertolonii","2","2022","Native","22.7738546282979","0.242666666666667","0.27"
"922","Boothby","NE131","2","Phleum pratense","40","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"923","Boothby","NE131","2","Phleum pratense","40","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"924","Boothby","NE131","2","Phleum pratense","40","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"925","Boothby","NE131","2","Bromus hordeaceus","2","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"926","Boothby","NE131","2","Bromus hordeaceus","2","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"927","Boothby","NE131","2","Bromus hordeaceus","2","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"928","Boothby","NE131","2","Festuca pratensis","2","2022","Native","21.0119052260577","0.46075","2.29993630769231"
"929","Boothby","NE131","2","Lolium perenne","20","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"930","Boothby","NE131","2","Lolium perenne","20","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"931","Boothby","NE131","2","Lolium perenne","20","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"932","Boothby","NE131","2","Cynosurus cristatus","1","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"933","Boothby","NE131","2","Cynosurus cristatus","1","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"934","Boothby","NE131","2","Cynosurus cristatus","1","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"935","Boothby","NE131","2","Agrostis stolonifera","5","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"936","Boothby","NE131","2","Agrostis stolonifera","5","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"937","Boothby","NE131","2","Agrostis stolonifera","5","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"938","Boothby","NE131","2","Phleum bertolonii","5","2022","Native","22.7738546282979","0.242666666666667","0.27"
"939","Boothby","NE131","2","Phleum bertolonii","5","2022","Native","22.7738546282979","0.242666666666667","0.27"
"940","Boothby","NE131","2","Trifolium repens","15","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"941","Boothby","NE131","2","Trifolium repens","15","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"942","Boothby","NE131","2","Trifolium repens","15","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"943","Boothby","NE131","2","Trifolium repens","15","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"944","Boothby","NE131","2","Ranunculus repens","25","2022","Native","23.6490374169643","0.253909090909091","2.3"
"945","Boothby","NE131","2","Ranunculus repens","25","2022","Native","23.6490374169643","0.253909090909091","2.3"
"946","Boothby","NE131","2","Ranunculus repens","25","2022","Native","23.6490374169643","0.253909090909091","2.3"
"947","Boothby","NE131","2","Ranunculus repens","25","2022","Native","23.6490374169643","0.253909090909091","2.3"
"948","Boothby","NE131","3","Phleum pratense","5","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"949","Boothby","NE131","3","Phleum pratense","5","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"950","Boothby","NE131","3","Phleum pratense","5","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"951","Boothby","NE131","3","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"952","Boothby","NE131","3","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"953","Boothby","NE131","3","Bromus hordeaceus","5","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"954","Boothby","NE131","3","Festuca pratensis","2","2022","Native","21.0119052260577","0.46075","2.29993630769231"
"955","Boothby","NE131","3","Lolium perenne","20","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"956","Boothby","NE131","3","Lolium perenne","20","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"957","Boothby","NE131","3","Lolium perenne","20","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"958","Boothby","NE131","3","Cynosurus cristatus","2","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"959","Boothby","NE131","3","Cynosurus cristatus","2","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"960","Boothby","NE131","3","Cynosurus cristatus","2","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"961","Boothby","NE131","3","Agrostis stolonifera","25","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"962","Boothby","NE131","3","Agrostis stolonifera","25","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"963","Boothby","NE131","3","Agrostis stolonifera","25","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"964","Boothby","NE131","3","Phleum bertolonii","5","2022","Native","22.7738546282979","0.242666666666667","0.27"
"965","Boothby","NE131","3","Phleum bertolonii","5","2022","Native","22.7738546282979","0.242666666666667","0.27"
"966","Boothby","NE131","3","Trifolium repens","20","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"967","Boothby","NE131","3","Trifolium repens","20","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"968","Boothby","NE131","3","Trifolium repens","20","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"969","Boothby","NE131","3","Trifolium repens","20","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"970","Boothby","NE131","3","Ranunculus repens","35","2022","Native","23.6490374169643","0.253909090909091","2.3"
"971","Boothby","NE131","3","Ranunculus repens","35","2022","Native","23.6490374169643","0.253909090909091","2.3"
"972","Boothby","NE131","3","Ranunculus repens","35","2022","Native","23.6490374169643","0.253909090909091","2.3"
"973","Boothby","NE131","3","Ranunculus repens","35","2022","Native","23.6490374169643","0.253909090909091","2.3"
"974","Boothby","NE131","3","Geranium dissectum","2","2022","Introduced","22.09254492","0.276666666666667","2.21200926666667"
"975","Boothby","NE131","3","Geranium dissectum","2","2022","Introduced","22.09254492","0.276666666666667","2.21200926666667"
"976","Boothby","NE131","3","Geranium dissectum","2","2022","Introduced","22.09254492","0.276666666666667","2.21200926666667"
"977","Boothby","NE131","4","Phleum pratense","5","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"978","Boothby","NE131","4","Phleum pratense","5","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"979","Boothby","NE131","4","Phleum pratense","5","2022","Native","23.682393905122","0.312243243243243","0.378785714285714"
"980","Boothby","NE131","4","Bromus hordeaceus","10","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"981","Boothby","NE131","4","Bromus hordeaceus","10","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"982","Boothby","NE131","4","Bromus hordeaceus","10","2022","Native","31.110411268302","0.136945598425197","2.64598094117647"
"983","Boothby","NE131","4","Festuca pratensis","1","2022","Native","21.0119052260577","0.46075","2.29993630769231"
"984","Boothby","NE131","4","Lolium perenne","40","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"985","Boothby","NE131","4","Lolium perenne","40","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"986","Boothby","NE131","4","Lolium perenne","40","2022","Native","25.4071856226923","0.215441571428571","1.94402248648649"
"987","Boothby","NE131","4","Cynosurus cristatus","2","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"988","Boothby","NE131","4","Cynosurus cristatus","2","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"989","Boothby","NE131","4","Cynosurus cristatus","2","2022","Native","22.9468112889474","0.433525272727273","0.493052923076923"
"990","Boothby","NE131","4","Agrostis stolonifera","8","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"991","Boothby","NE131","4","Agrostis stolonifera","8","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"992","Boothby","NE131","4","Agrostis stolonifera","8","2022","Native","30.880967425","0.27823525","0.0545506666666667"
"993","Boothby","NE131","4","Trifolium repens","45","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"994","Boothby","NE131","4","Trifolium repens","45","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"995","Boothby","NE131","4","Trifolium repens","45","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"996","Boothby","NE131","4","Trifolium repens","45","2022","Native","31.7824236215441","0.131202595238095","0.524251348837209"
"997","Boothby","NE131","4","Rumex crispus","3","2022","Native","23.9109785253333","0.616544833333333","1.7043535"
"998","Boothby","NE131","4","Rumex crispus","3","2022","Native","23.9109785253333","0.616544833333333","1.7043535"
"999","Boothby","NE131","4","Rumex crispus","3","2022","Native","23.9109785253333","0.616544833333333","1.7043535"
"1000","Boothby","NE131","4","Hordeum vulgare","1","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1001","Boothby","NE131","4","Hordeum vulgare","1","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1002","Boothby","NE133","1","Hordeum vulgare","65","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1003","Boothby","NE133","1","Hordeum vulgare","65","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1004","Boothby","NE133","2","Hordeum vulgare","90","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1005","Boothby","NE133","2","Hordeum vulgare","90","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1006","Boothby","NE133","3","Hordeum vulgare","85","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1007","Boothby","NE133","3","Hordeum vulgare","85","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1008","Boothby","NE133","4","Hordeum vulgare","85","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1009","Boothby","NE133","4","Hordeum vulgare","85","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1010","Boothby","NE233","1","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1011","Boothby","NE233","1","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1012","Boothby","NE233","2","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1013","Boothby","NE233","2","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1014","Boothby","NE233","3","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1015","Boothby","NE233","3","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1016","Boothby","NE233","4","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1017","Boothby","NE233","4","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1018","Boothby","NE322","1","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1019","Boothby","NE322","1","Hordeum vulgare","100","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1020","Boothby","NE322","1","Galium aparine","10","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1021","Boothby","NE322","1","Galium aparine","10","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1022","Boothby","NE322","1","Galium aparine","10","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1023","Boothby","NE322","1","Galium aparine","10","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1024","Boothby","NE322","1","Galium aparine","10","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1025","Boothby","NE322","1","Urtica dioica","1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1026","Boothby","NE322","1","Urtica dioica","1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1027","Boothby","NE322","1","Urtica dioica","1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1028","Boothby","NE322","1","Urtica dioica","1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1029","Boothby","NE322","1","Urtica dioica","1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1030","Boothby","NE322","1","Myosotis laxa","1","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1031","Boothby","NE322","1","Myosotis laxa","1","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1032","Boothby","NE322","2","Hordeum vulgare","95","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1033","Boothby","NE322","2","Hordeum vulgare","95","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1034","Boothby","NE322","2","Galium aparine","5","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1035","Boothby","NE322","2","Galium aparine","5","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1036","Boothby","NE322","2","Galium aparine","5","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1037","Boothby","NE322","2","Galium aparine","5","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1038","Boothby","NE322","2","Galium aparine","5","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1039","Boothby","NE322","2","Viola arvensis","1","2022","Introduced","24.32","0.196875","0.351833333333333"
"1040","Boothby","NE322","2","Viola arvensis","1","2022","Introduced","24.32","0.196875","0.351833333333333"
"1041","Boothby","NE322","2","Myosotis laxa","0.5","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1042","Boothby","NE322","2","Myosotis laxa","0.5","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1043","Boothby","NE322","3","Hordeum vulgare","95","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1044","Boothby","NE322","3","Hordeum vulgare","95","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1045","Boothby","NE322","3","Galium aparine","3","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1046","Boothby","NE322","3","Galium aparine","3","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1047","Boothby","NE322","3","Galium aparine","3","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1048","Boothby","NE322","3","Galium aparine","3","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1049","Boothby","NE322","3","Galium aparine","3","2022","Native","33.0207584241613","0.724702416666667","9.92278709523809"
"1050","Boothby","NE322","3","Myosotis laxa","2","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1051","Boothby","NE322","3","Myosotis laxa","2","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1052","Boothby","NE322","3","Tripleurospermum inodorum","4","2022","Introduced","22.405185525","0.6","0.49"
"1053","Boothby","NE322","3","Tripleurospermum inodorum","4","2022","Introduced","22.405185525","0.6","0.49"
"1054","Boothby","NE322","4","Hordeum vulgare","98","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1055","Boothby","NE322","4","Hordeum vulgare","98","2022","Introduced","32.5690666666667","0.655354444444444","44.3186666666667"
"1056","Boothby","NE322","4","Myosotis laxa","1","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1057","Boothby","NE322","4","Myosotis laxa","1","2022","Native","40.0988888888889","0.205416666666667","0.175"
"1058","Boothby","NE322","4","Urtica dioica","0.1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1059","Boothby","NE322","4","Urtica dioica","0.1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1060","Boothby","NE322","4","Urtica dioica","0.1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1061","Boothby","NE322","4","Urtica dioica","0.1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1062","Boothby","NE322","4","Urtica dioica","0.1","2022","Native","22.1834656468364","0.480761904761905","0.1262775"
"1063","Boothby","NE321*",NA,"Picea abies","0","2022","Introduced","6.05424825118421","4.13277967857459","6.92506261538462"
"1064","Boothby","NE321*",NA,"Picea abies","0","2022","Introduced","6.05424825118421","4.13277967857459","6.92506261538462"
"1065","Boothby","NE321*",NA,"Prunus padus","0","2022","Native","20.8324271686957","8.14285714285714","106.666274444444"
"1066","Boothby","NE321*",NA,"Prunus padus","0","2022","Native","20.8324271686957","8.14285714285714","106.666274444444"
"1067","Boothby","NE321*",NA,"Prunus padus","0","2022","Native","20.8324271686957","8.14285714285714","106.666274444444"
"1068","Boothby","NE321*",NA,"Prunus padus","0","2022","Native","20.8324271686957","8.14285714285714","106.666274444444"
"1069","Boothby","NE321","1","Crataegus monogyna","0","2022","Native","10.8918091312607","6.40343177777778","163.821378947368"
"1070","Boothby","NE321","1","Crataegus monogyna","0","2022","Native","10.8918091312607","6.40343177777778","163.821378947368"
"1071","Boothby","NE321","1","Crataegus monogyna","0","2022","Native","10.8918091312607","6.40343177777778","163.821378947368"
"1072","Boothby","NE321","1","Holcus lanatus","25","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"1073","Boothby","NE321","1","Holcus lanatus","25","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"1074","Boothby","NE321","1","Holcus lanatus","25","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"1075","Boothby","NE321","1","Holcus lanatus","25","2022","Native","32.18407764175","0.319950142857143","0.315068275862069"
"1076","Boothby","NE321","1","Rubus fruticosus","5","2022","Native","15.78375","1.82875","2.295"
"1077","Boothby","NE321","1","Rubus fruticosus","5","2022","Native","15.78375","1.82875","2.295"
