"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"102",4948863368,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10550","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Molinia","Molinia caerulea","","SPECIES","Molinia caerulea (L.) Moench","Molinia caerulea","(L.) Moench","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.381,-0.605978,5,NA,NA,NA,NA,NA,"2021-08-18",18,8,2021,5289877,5289877,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.321,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"103",4948863243,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10668","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus sylvestris","","SPECIES","Pinus sylvestris L.","Pinus sylvestris","L.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.384248,-0.606109,5,NA,NA,NA,NA,NA,"2021-08-12",12,8,2021,5285637,5285637,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.303,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"104",4948863239,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10383","Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum tenellum","","SPECIES","Sphagnum tenellum (Brid.) Bory","Sphagnum tenellum","(Brid.) Bory","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.384285,-0.60549,5,NA,NA,NA,NA,NA,"2021-08-12",12,8,2021,7507197,7507197,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.304,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"105",4948862816,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10372","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus squarrosus","","SPECIES","Juncus squarrosus L.","Juncus squarrosus","L.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.384285,-0.60549,5,NA,NA,NA,NA,NA,"2021-08-12",12,8,2021,2701727,2701727,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.231,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"106",4948862544,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10326","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ulex","","","GENUS","Ulex L.","Ulex","L.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386893,-0.613833,5,NA,NA,NA,NA,NA,"2021-08-10",10,8,2021,2951953,NA,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.193,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"107",4948862440,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10552","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula pubescens","","SPECIES","Betula pubescens Ehrh.","Betula pubescens","Ehrh.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.381,-0.605978,5,NA,NA,NA,NA,NA,"2021-08-18",18,8,2021,9118014,9118014,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.179,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"108",4948862320,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10528","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Cephaloziellaceae","Cephaloziella","Cephaloziella divaricata","","SPECIES","Cephaloziella divaricata (Sm.) Schiffn.","Cephaloziella divaricata","(Sm.) Schiffn.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386949,-0.615512,5,NA,NA,NA,NA,NA,"2021-08-10",10,8,2021,2688993,2688993,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.16,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"109",4948862235,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10478","Plantae","Bryophyta","Bryopsida","Hypnales","Amblystegiaceae","Amblystegium","Amblystegium serpens","","SPECIES","Amblystegium serpens (Hedw.) Schimp.","Amblystegium serpens","(Hedw.) Schimp.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.381024,-0.607256,5,NA,NA,NA,NA,NA,"2021-08-17",17,8,2021,7797019,7797019,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.147,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"110",4948861510,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10527","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ulex","","","GENUS","Ulex L.","Ulex","L.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386949,-0.615512,5,NA,NA,NA,NA,NA,"2021-08-10",10,8,2021,2951953,NA,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:12.028,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"111",4948861251,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10380","Plantae","Marchantiophyta","Jungermanniopsida","Metzgeriales","Aneuraceae","Riccardia","Riccardia multifida","","SPECIES","Riccardia multifida (L.) Gray","Riccardia multifida","(L.) Gray","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.384285,-0.60549,5,NA,NA,NA,NA,NA,"2021-08-12",12,8,2021,2689535,2689535,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.992,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"112",4948861230,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10525","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Erica","Erica cinerea","","SPECIES","Erica cinerea L.","Erica cinerea","L.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386949,-0.615512,5,NA,NA,NA,NA,NA,"2021-08-10",10,8,2021,5333411,5333411,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.989,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"113",4948860987,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10479","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium rivulare","","SPECIES","Brachythecium rivulare Schimp.","Brachythecium rivulare","Schimp.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.381024,-0.607256,5,NA,NA,NA,NA,NA,"2021-08-17",17,8,2021,2679967,2679967,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.941,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"114",4948860969,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10387","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Calluna","Calluna vulgaris","","SPECIES","Calluna vulgaris (L.) Hull","Calluna vulgaris","(L.) Hull","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.380484,-0.602674,5,NA,NA,NA,NA,NA,"2021-08-24",24,8,2021,2882482,2882482,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.93,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"115",4948860783,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10287","Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","Ceratodon","Ceratodon purpureus","","SPECIES","Ceratodon purpureus (Hedw.) Brid.","Ceratodon purpureus","(Hedw.) Brid.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386954,-0.615915,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,5281381,5281381,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.903,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"116",4948860735,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10307","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Gemmabryum","Gemmabryum dichotomum","","SPECIES","Bryum dichotomum Hedw.","Bryum dichotomum","Hedw.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386447,-0.615614,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,2676958,8012685,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.894,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"117",4948860507,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10290","Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Pohlia","Pohlia melanodon","","SPECIES","Pohlia melanodon (Brid.) A.J.Shaw","Pohlia melanodon","(Brid.) A.J.Shaw","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386954,-0.615915,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,5282602,5282602,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.863,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"118",4948860208,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10490","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Calypogeiaceae","Calypogeia","Calypogeia muelleriana","","SPECIES","Calypogeia muelleriana (Schiffn.) Müll.Frib.","Calypogeia muelleriana","(Schiffn.) Muell.Frib.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.383191,-0.60423,5,NA,NA,NA,NA,NA,"2021-08-13",13,8,2021,2689329,2689329,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.821,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"119",4948860094,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10623","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Bryum argenteum","","SPECIES","Bryum argenteum Hedw.","Bryum argenteum","Hedw.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.38672,-0.615189,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,2676667,2676667,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.806,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"120",4948860050,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10252","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Molinia","Molinia caerulea","","SPECIES","Molinia caerulea (L.) Moench","Molinia caerulea","(L.) Moench","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.380208,-0.602927,5,NA,NA,NA,NA,NA,"2021-08-23",23,8,2021,5289877,5289877,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.797,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"121",4948860020,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10249","Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum juniperinum","","SPECIES","Polytrichum juniperinum Hedw.","Polytrichum juniperinum","Hedw.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.38011,-0.602973,5,NA,NA,NA,NA,NA,"2021-08-23",23,8,2021,2683092,2683092,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.793,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"122",4948859922,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10493","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Hypnum","Hypnum jutlandicum","","SPECIES","Hypnum jutlandicum Holmen & E.Warncke","Hypnum jutlandicum","Holmen & E.Warncke","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.383191,-0.60423,5,NA,NA,NA,NA,NA,"2021-08-13",13,8,2021,2682005,2682005,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.795,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"123",4948859880,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10625","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Gemmabryum","Gemmabryum dichotomum","","SPECIES","Bryum dichotomum Hedw.","Bryum dichotomum","Hedw.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.38672,-0.615189,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,2676958,8012685,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.775,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"124",4948859602,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10551","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula pubescens","","SPECIES","Betula pubescens Ehrh.","Betula pubescens","Ehrh.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.381,-0.605978,5,NA,NA,NA,NA,NA,"2021-08-18",18,8,2021,9118014,9118014,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.725,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"125",4948859591,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10486","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Molinia","Molinia caerulea","","SPECIES","Molinia caerulea (L.) Moench","Molinia caerulea","(L.) Moench","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.383191,-0.60423,5,NA,NA,NA,NA,NA,"2021-08-13",13,8,2021,5289877,5289877,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.723,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"126",4948859444,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10430","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Molinia","Molinia caerulea","","SPECIES","Molinia caerulea (L.) Moench","Molinia caerulea","(L.) Moench","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.383347,-0.606754,5,NA,NA,NA,NA,NA,"2021-08-16",16,8,2021,5289877,5289877,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.731,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"127",4948859400,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10629","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Geheebia","Geheebia fallax","","SPECIES","Didymodon fallax (Hedw.) R.H.Zander","Didymodon fallax","(Hedw.) R.H.Zander","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.38672,-0.615189,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,5280203,12209853,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.697,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"128",4948859396,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10310","Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","Ceratodon","Ceratodon purpureus","","SPECIES","Ceratodon purpureus (Hedw.) Brid.","Ceratodon purpureus","(Hedw.) Brid.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386447,-0.615614,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,5281381,5281381,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.697,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"129",4948859227,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10239","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Hypnum","Hypnum jutlandicum","","SPECIES","Hypnum jutlandicum Holmen & E.Warncke","Hypnum jutlandicum","Holmen & E.Warncke","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.380711,-0.60284,5,NA,NA,NA,NA,NA,"2021-08-24",24,8,2021,2682005,2682005,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.673,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"130",4948859007,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10272","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Molinia","Molinia caerulea","","SPECIES","Molinia caerulea (L.) Moench","Molinia caerulea","(L.) Moench","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.383909,-0.604869,5,NA,NA,NA,NA,NA,"2021-08-12",12,8,2021,5289877,5289877,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.643,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"131",4948858933,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10708","Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Gemmabryum","Gemmabryum dichotomum","","SPECIES","Bryum dichotomum Hedw.","Bryum dichotomum","Hedw.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386556,-0.615007,5,NA,NA,NA,NA,NA,"2021-08-09",9,8,2021,2676958,8012685,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.633,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"132",4948858879,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10657","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Molinia","Molinia caerulea","","SPECIES","Molinia caerulea (L.) Moench","Molinia caerulea","(L.) Moench","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.383482,-0.606003,5,NA,NA,NA,NA,NA,"2021-08-16",16,8,2021,5289877,5289877,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.627,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"133",4948857917,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10381","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Hypnum","Hypnum jutlandicum","","SPECIES","Hypnum jutlandicum Holmen & E.Warncke","Hypnum jutlandicum","Holmen & E.Warncke","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.384285,-0.60549,5,NA,NA,NA,NA,NA,"2021-08-12",12,8,2021,2682005,2682005,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.467,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"134",4948857868,"f674de32-f52a-4e4b-a89b-a7b227f4495a","NELTMN10507","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Erica","Erica tetralix","","SPECIES","Erica tetralix L.","Erica tetralix","L.","GB","Chobham Common","England","PRESENT",NA,"598eb93d-a844-4289-8adb-0f8583dac91e",51.386643,-0.608681,5,NA,NA,NA,NA,NA,"2021-08-13",13,8,2021,5333412,5333412,"HUMAN_OBSERVATION","Natural England","LTMN","","","",NA,"CC_BY_4_0","Natural England","NE LTMN surveyors",NA,NA,2024-10-30 20:00:11.46,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
