"","plot","species","year","abundance","SLA","Height","Seed_mass"
"382","G5","Rhus typhina",2021,1,15.19999998,8.0232,10.1767253333333
"383","G5","Trifolium dubium",2022,1,45.0880137534783,0.491946225806452,0.768378230769231
"384","G5","Trifolium repens",2022,1,31.7824236215441,0.131202595238095,0.524251348837209
"385","G5","Viburnum tinus",2022,1,8.45900085106383,6,47.665
"386","G6","Aegopodium podagraria",2022,1,27.8824242421053,0.578125,2.3615
"387","G6","Alnus incana",2021,1,18.4922043509065,11.0716699450753,0.9606356
"388","G6","Anacamptis pyramidalis",2021,2,49.8057142857143,0.3,NA
"389","G6","Anacamptis pyramidalis",2022,1,49.8057142857143,0.3,NA
"390","G6","Asplenium ceterach",2023,1,18.9,0.125,NA
"391","G6","Atriplex hortensis",2022,1,17.388,0.6,5.6
"392","G6","Castanea sativa",2023,1,12.5900013297872,31,9944.375
"393","G6","Coronilla varia",2022,1,30.2126666666667,0.471875,3.56
"394","G6","Echium vulgare",2022,1,14.45,0.511111111111111,2.71455555555556
"395","G6","Erica arborea",2021,1,8.06,NA,0.03
"396","G6","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556
"397","G6","Fraxinus excelsior",2023,1,12.4712907445062,19.955,64.4747434736842
"398","G6","Glechoma hederacea",2022,2,35.1604444414286,0.2425,0.69
"399","G6","Heracleum sphondylium",2021,1,21.473155992,1.35625,7.7147
"400","G6","Hypericum androsaemum",2022,1,NA,0.58,0.0625
"401","G6","Hypericum humifusum",2021,1,22.949,0.0895833333333333,0.035
"402","G6","Ilex aquifolium",2022,1,6.27795538550501,11.7487684827586,38.6608245454545
"403","G6","Lamium amplexicaule",2022,1,19.7,0.14375,0.541
"404","G6","Leycesteria formosa",2021,2,NA,2,0.4
"405","G6","Lotus pedunculatus",2022,1,25.936472,0.341666666666667,0.599
"406","G6","Lysimachia arvensis",2022,1,NA,NA,NA
"407","G6","Lythrum salicaria",2022,1,24.204154135,0.6084,0.034
"408","G6","Mahonia aquifolium",2021,1,8.975,1.1875,15
"409","G6","Olearia macrodonta",2021,2,NA,NA,NA
"410","G6","Orobanche minor",2022,1,NA,0.35,NA
"411","G6","Pentaglottis sempervirens",2021,2,25.302,0.51,NA
"412","G6","Pentaglottis sempervirens",2022,2,25.302,0.51,NA
"413","G6","Persicaria maculosa",2022,1,28.6402360869565,1.11329166666667,2.186
"414","G6","Pilosella officinarum",2022,1,14.4839690928571,0.0206428571428571,0.19
"415","G6","Populus alba",2022,1,11.3318697533333,19.4712,0.12
"416","G6","Populus tremula",2022,1,13.662270417109,2.73138593443038,0.11483625
"417","G6","Potentilla indica",2023,1,NA,NA,NA
"418","G6","Primula farinosa",2022,1,24.0892063485714,0.14,0.0836
"419","G6","Prunella vulgaris",2021,1,29.0513089351181,0.157670307692308,0.963407676470588
"420","G6","Prunus lusitanica",2021,1,5.73333411415632,12,NA
"421","G6","Pulicaria dysenterica",2022,1,30.55,0.45,NA
"422","G6","Quercus cerris",2022,1,6.60000331345262,36,4216.61683333333
"423","G6","Rhododendron luteum",2021,1,NA,NA,NA
"424","G6","Rhododendron ponticum",2022,1,6.38461603983751,3,0.2
"425","G6","Rudbeckia fulgida",2021,1,NA,NA,0.5
"426","G6","Stachys sylvatica",2022,1,46.49625,0.525,1.47125
"427","G6","Stellaria graminea",2022,1,32.70140609,0.2949,0.2715
"428","G6","Tanacetum vulgare",2022,1,20.38599947,0.6058,0.141111111111111
"429","G6","Teucrium scorodonia",2021,1,23.7363636363636,0.261111111111111,0.7046
"430","G6","Torminalis glaberrima",2022,1,NA,NA,NA
"431","G6","Urtica dioica",2023,1,22.1834656468364,0.480761904761905,0.1262775
"432","G6","Veronica chamaedrys",2022,1,32.5695715330645,0.2471875,0.238562131578947
"433","G6","Veronica serpyllifolia",2022,1,22.8613434914286,0.163888888888889,0.054556
"434","G6","Viburnum lantana",2022,1,14.6005277302,3.4,47.3604108
"435","G6","Vicia cracca",2022,1,24.8359711266667,0.994,14.9495877777778
"436","G7","Borago officinalis",2021,1,24.848,0.31,17.045
"437","G7","Erodium cicutarium",2021,1,28.320826425,0.43928575,2.30780508333333
"438","G7","Ligularia dentata",2022,2,NA,NA,NA
"439","G7","Mentha aquatica",2021,1,29.3932,0.466666666666667,0.12
"440","G7","Pentaglottis sempervirens",2022,2,25.302,0.51,NA
"441","G7","Rhododendron ponticum",2022,1,6.38461603983751,3,0.2
"442","G7","Ulex europaeus",2021,1,6.45583426547353,1.18,6.614712
"443","G7","Viburnum tinus",2021,1,8.45900085106383,6,47.665
"444","G8","Agrostemma githago",2021,1,17.818,0.744615384615385,12.2004
"445","G8","Carpinus betulus",2021,1,18.3502673,10.5819047619048,43.0352868333333
"446","G8","Carpinus betulus",2022,2,18.3502673,10.5819047619048,43.0352868333333
"447","G8","Convallaria majalis",2022,1,28.967008548,0.15,17.675
"448","G8","Echium vulgare",2021,1,14.45,0.511111111111111,2.71455555555556
"449","G8","Erodium cicutarium",2021,1,28.320826425,0.43928575,2.30780508333333
"450","G8","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556
"451","G8","Geranium macrorrhizum",2021,1,NA,NA,NA
"452","G8","Humulus lupulus",2023,1,23.9666666666667,5,3.46
"453","G8","Impatiens glandulifera",2021,2,38.3,1.44444444444444,9.37
"454","G8","Impatiens glandulifera",2022,1,38.3,1.44444444444444,9.37
"455","G8","Lysichiton americanus",2021,1,NA,NA,61.63
"456","G8","Pentaglottis sempervirens",2022,1,25.302,0.51,NA
"457","G8","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588
"458","G8","Rhododendron luteum",2021,1,NA,NA,NA
"459","G9","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525
"460","G9","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556
"461","G9","Iris pseudacorus",2022,1,14.9235714285714,0.75,51.335
"462","G9","Linum grandiflorum",2021,1,NA,NA,3.275
"463","G9","Linum grandiflorum",2022,1,NA,NA,3.275
"464","G9","Lysichiton americanus",2022,1,NA,NA,61.63
"465","G9","Rodgersia podophylla",2022,1,NA,NA,NA
"466","G9","Trifolium repens",2021,1,31.7824236215441,0.131202595238095,0.524251348837209
"467","H1","Brunnera macrophylla",2022,1,NA,NA,NA
"468","H1","Euonymus japonicus",2021,1,NA,NA,32.2166666666667
"469","H1","Griselinia littoralis",2021,1,6.65,8.675,NA
"470","H1","Lysimachia punctata",2022,1,24.2,0.58125,NA
"471","H1","Pittosporum tenuifolium",2022,1,NA,NA,11.9788888888889
"472","H1","Silene dioica",2023,1,39.2691578947368,0.589,0.662
"473","H1","Trifolium arvense",2021,1,19.51189041,0.18,0.45532
"474","H1","Vinca minor",2021,1,24.7,0.505,6.13
"475","H10","Caltha palustris",2022,1,40.0352288608696,0.2625,1.1025
"476","H10","Cardamine pratensis",2022,1,22.993097899,0.327857142857143,0.6
"477","H10","Convallaria majalis",2021,1,28.967008548,0.15,17.675
"478","H10","Geranium robertianum",2021,1,36.6050986026087,0.27012125,1.00235255555556
"479","H10","Hypnum cupressiforme",2023,1,NA,NA,NA
"480","H10","Impatiens capensis",2023,1,54.3,0.32,NA
"481","H10","Lysichiton americanus",2021,6,NA,NA,61.63
"482","H10","Lysichiton americanus",2022,4,NA,NA,61.63
"483","H10","Narcissus bulbocodium",2023,1,NA,NA,NA
"484","H10","Polygonatum multiflorum",2022,1,43.92,0.43,26.34
"485","H10","Polytrichum formosum",2022,2,NA,NA,NA
"486","H10","Rhododendron luteum",2021,2,NA,NA,NA
"487","H10","Rhododendron luteum",2022,1,NA,NA,NA
"488","H10","Rhododendron ponticum",2021,1,6.38461603983751,3,0.2
"489","H10","Rhododendron ponticum",2022,1,6.38461603983751,3,0.2
"490","H3","Carpinus betulus",2022,1,18.3502673,10.5819047619048,43.0352868333333
"491","H3","Cirsium arvense",2022,1,15.3333392966667,0.780030272727273,1.24347022727273
"492","H3","Ilex aquifolium",2022,1,6.27795538550501,11.7487684827586,38.6608245454545
"493","H3","Lepidium didymum",2021,1,NA,NA,NA
"494","H3","Pteridium aquilinum",2022,1,17.7984489515385,1.13571428571429,NA
"495","H3","Quercus robur",2022,1,13.7566803291181,17.30856,3146.87815385714
"496","H3","Sambucus nigra",2022,1,19.1704586389512,5.44555555555556,12.94845575
"497","H4","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525
"498","H5","Corylus avellana",2021,1,19.4326653124865,4.14457575757576,1096.23131416667
"499","H5","Hyacinthoides non-scripta",2022,1,21.2333333333333,0.2175,5.76375
"500","H5","Ilex aquifolium",2022,1,6.27795538550501,11.7487684827586,38.6608245454545
"501","H5","Impatiens capensis",2023,1,54.3,0.32,NA
"502","H5","Lysichiton americanus",2023,1,NA,NA,61.63
"503","H5","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333
"504","H5","Rabelera holostea",2022,1,NA,NA,NA
"505","H5","Sorbus aucuparia",2022,1,10.7430853767383,8.70430268589744,15.6541576
"506","H5","Urtica dioica",2022,1,22.1834656468364,0.480761904761905,0.1262775
"507","H6","Achillea millefolium",2021,1,15.1051027596197,0.121964990991892,0.186194810810811
"508","H6","Anemone nemorosa",2022,1,28.3736363636364,0.170555555555556,3.89666666666667
"509","H6","Betonica officinalis",2022,1,NA,NA,1.1745
"510","H6","Bryonia cretica",2022,1,31.2194444444444,3,NA
"511","H6","Cardamine pratensis",2022,2,22.993097899,0.327857142857143,0.6
"512","H6","Centaurea cyanus",2022,1,21.084,0.618125,3.776
"513","H6","Cytisus scoparius",2022,1,12.4571451724936,1.20555555555556,80.494895498538
"514","H6","Dryopteris dilatata",2023,1,20.9666666666667,0.6,NA
"515","H6","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556
"516","H6","Galium aparine",2023,1,33.0207584241613,0.724702416666667,9.92278709523809
"517","H6","Geranium robertianum",2023,1,36.6050986026087,0.27012125,1.00235255555556
"518","H6","Glechoma hederacea",2021,1,35.1604444414286,0.2425,0.69
"519","H6","Heracleum sphondylium",2022,1,21.473155992,1.35625,7.7147
"520","H6","Impatiens glandulifera",2022,1,38.3,1.44444444444444,9.37
"521","H6","Jacobaea erucifolia",2022,1,NA,NA,NA
"522","H6","Lythrum salicaria",2022,1,24.204154135,0.6084,0.034
"523","H6","Malva moschata",2022,1,20.0333333333333,0.43125,NA
"524","H6","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333
"525","H6","Rhododendron ponticum",2021,1,6.38461603983751,3,0.2
"526","H6","Scrophularia nodosa",2022,1,26,0.60625,0.11
"527","H6","Solanum dulcamara",2022,1,33.3669708333333,1.18181818181818,26.48972325
"528","H6","Stellaria graminea",2022,1,32.70140609,0.2949,0.2715
"529","H6","Teucrium scorodonia",2022,1,23.7363636363636,0.261111111111111,0.7046
"530","H6","Teucrium scorodonia",2023,1,23.7363636363636,0.261111111111111,0.7046
"531","H6","Urtica dioica",2023,1,22.1834656468364,0.480761904761905,0.1262775
"532","H6","Viburnum opulus",2022,1,14.6311605956885,2.91666666666667,35.310952
"533","H7","Echium vulgare",2022,1,14.45,0.511111111111111,2.71455555555556
"534","H8","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556
"535","H8","Lycopus europaeus",2022,1,63.076,0.6,0.291666666666667
"536","H8","Lysichiton americanus",2021,1,NA,NA,61.63
"537","H8","Sorbus aucuparia",2023,1,10.7430853767383,8.70430268589744,15.6541576
"538","H8","Viscum album",2022,1,4.55142857142857,NA,230
"539","H9","Achillea millefolium",2021,1,15.1051027596197,0.121964990991892,0.186194810810811
"540","H9","Impatiens capensis",2021,2,54.3,0.32,NA
"541","H9","Impatiens glandulifera",2022,1,38.3,1.44444444444444,9.37
"542","H9","Iris pseudacorus",2021,2,14.9235714285714,0.75,51.335
"543","H9","Iris pseudacorus",2022,1,14.9235714285714,0.75,51.335
"544","H9","Lysichiton americanus",2021,6,NA,NA,61.63
"545","H9","Lysichiton americanus",2022,4,NA,NA,61.63
"546","H9","Primula elatior",2022,1,33.8050604384615,0.108333333333333,0.85
"547","H9","Rhododendron ponticum",2021,1,6.38461603983751,3,0.2
"548","I1","Bergenia crassifolia",2021,1,NA,NA,NA
"549","I1","Cyclamen hederifolium",2021,1,NA,NA,NA
"550","I1","Ligustrum ovalifolium",2022,2,NA,9.144,NA
"551","I1","Primula vulgaris",2022,1,28.6,0.115,0.9158
"552","I1","Syringa vulgaris",2022,1,12.4723538602941,5.12,5.65409428571429
"553","I2","Cardamine pratensis",2021,1,22.993097899,0.327857142857143,0.6
"554","I2","Lonicera xylosteum",2021,1,21.4305929619618,1.64847058823529,5.2
"555","I2","Neottia ovata",2021,1,NA,NA,NA
"556","I3","Glechoma hederacea",2021,1,35.1604444414286,0.2425,0.69
"557","I5","Achillea millefolium",2021,1,15.1051027596197,0.121964990991892,0.186194810810811
"558","I5","Conium maculatum",2022,1,24.0155555555556,1.89,2.97488461538462
"559","I5","Veronica serpyllifolia",2021,1,22.8613434914286,0.163888888888889,0.054556
"560","I6","Alliaria petiolata",2022,2,47.0135,0.561111111111111,2.70525
"561","I7","Rhododendron ponticum",2021,1,6.38461603983751,3,0.2
"562","I7","Stellaria graminea",2021,1,32.70140609,0.2949,0.2715
"563","J1","Rhododendron luteum",2021,1,NA,NA,NA
"564","J10","Atrichum undulatum",2023,1,NA,NA,NA
"565","J10","Calluna vulgaris",2022,1,11.2354173508484,0.779285714285714,0.0356363636363636
"566","J10","Campanula rotundifolia",2022,1,26.5471190322581,0.247489714285714,0.0559543333333333
"567","J10","Campylopus introflexus",2023,2,NA,NA,NA
"568","J10","Castanea sativa",2021,1,12.5900013297872,31,9944.375
"569","J10","Castanea sativa",2023,1,12.5900013297872,31,9944.375
"570","J10","Cirsium arvense",2022,1,15.3333392966667,0.780030272727273,1.24347022727273
"571","J10","Corylus avellana",2023,1,19.4326653124865,4.14457575757576,1096.23131416667
"572","J10","Cryphaea heteromalla",2023,1,NA,NA,NA
"573","J10","Dicranoweisia cirrata",2023,2,NA,NA,NA
"574","J10","Euphorbia lathyris",2021,1,25.1033333333333,0.6,20.531
"575","J10","Fagus sylvatica",2023,1,15.1312086914368,23.9347058823529,246.218081555556
"576","J10","Ficaria verna",2021,1,NA,NA,NA
"577","J10","Frullania dilatata",2023,2,NA,NA,NA
"578","J10","Narcissus bulbocodium",2021,1,NA,NA,NA
"579","J10","Narcissus bulbocodium",2022,1,NA,NA,NA
"580","J10","Orthodicranum tauricum",2023,2,NA,NA,NA
"581","J10","Quercus cerris",2023,1,6.60000331345262,36,4216.61683333333
"582","J10","Radula complanata",2023,2,NA,NA,NA
"583","J10","Rhynchostegium confertum",2023,1,NA,NA,NA
"584","J10","Rhytidiadelphus squarrosus",2023,1,NA,NA,NA
"585","J2","Epilobium hirsutum",2022,1,26.2435548666667,1.02145454545455,0.101333333333333
"586","J2","Heracleum sphondylium",2022,1,21.473155992,1.35625,7.7147
"587","J2","Sonchus oleraceus",2022,1,37.9652151821053,1.03409090909091,0.303702928571429
"588","J6","Cardamine pratensis",2021,1,22.993097899,0.327857142857143,0.6
"589","J8","Carpinus betulus",2021,1,18.3502673,10.5819047619048,43.0352868333333
"590","J9","Arum maculatum",2023,1,33.26,0.259166666666667,119.706
"591","J9","Fagus sylvatica",2023,1,15.1312086914368,23.9347058823529,246.218081555556
"592","J9","Viscum album",2023,1,4.55142857142857,NA,230
