"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib"
"626","E4","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581
"627","E4","Calystegia silvatica",2020,1,23.1,2,NA,0.00282470582327534
"628","E4","Carduus crispus",2019,1,19.47222025,1.125,1.6,0.000388157231288741
"629","E4","Centaurea nigra",2023,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037
"630","E4","Ceratodon purpureus",2016,1,NA,NA,NA,0.006512947414861
"631","E4","Circaea lutetiana",2020,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"632","E4","Circaea lutetiana",2022,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"633","E4","Circaea lutetiana",2024,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"634","E4","Cirsium palustre",2024,1,17.25154896,0.704666666666667,1.71333333333333,0.000691134154925848
"635","E4","Crataegus monogyna",2019,1,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137
"636","E4","Cryphaea heteromalla",2016,1,NA,NA,NA,0.00148684929302003
"637","E4","Dicranella heteromalla",2016,1,NA,NA,NA,0.00565840331960546
"638","E4","Dipsacus fullonum",2019,1,20.076716665,0.95,2.67266666666667,0.00319746691079507
"639","E4","Dipsacus fullonum",2020,1,20.076716665,0.95,2.67266666666667,0.00319746691079507
"640","E4","Epilobium hirsutum",2020,3,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"641","E4","Eupatorium cannabinum",2019,1,31.0607692307692,1,0.325,0.00718920370311481
"642","E4","Eupatorium cannabinum",2021,1,31.0607692307692,1,0.325,0.00718920370311481
"643","E4","Eurhynchium striatum",2016,1,NA,NA,NA,0.00073286892377693
"644","E4","Ficaria verna",2024,1,NA,NA,NA,0.0023194755810755
"645","E4","Filipendula ulmaria",2020,1,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"646","E4","Fragaria vesca",2020,1,22.4567913021053,0.167083333333333,0.33511444,0.00043701999284135
"647","E4","Fragaria vesca",2024,1,22.4567913021053,0.167083333333333,0.33511444,0.00043701999284135
"648","E4","Galium aparine",2021,1,33.0207584241613,0.724702416666667,9.92278709523809,0.00119836862282465
"649","E4","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"650","E4","Geranium pratense",2019,1,24.5129090745946,0.361125,8.09,0.00226247622040448
"651","E4","Geum urbanum",2019,2,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"652","E4","Geum urbanum",2024,1,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"653","E4","Grimmia pulvinata",2016,1,NA,NA,NA,0.00315575366798866
"654","E4","Heracleum sphondylium",2022,6,21.473155992,1.35625,7.7147,0.00656349314230942
"655","E4","Heracleum sphondylium",2024,1,21.473155992,1.35625,7.7147,0.00656349314230942
"656","E4","Hirschfeldia incana",2020,1,23.2911111111111,0.703571428571429,0.368,0.000105366285396721
"657","E4","Homalothecium sericeum",2016,1,NA,NA,NA,0.000113300183482792
"658","E4","Hydrocotyle ranunculoides",2014,2,NA,NA,NA,0.00369299785703144
"659","E4","Hypericum perforatum",2020,1,29.3162470751429,0.472923076923077,0.1441903,0.000146974654993653
"660","E4","Hypnum cupressiforme",2016,2,NA,NA,NA,0.00780647468413129
"661","E4","Impatiens glandulifera",2022,1,38.3,1.44444444444444,9.37,0.0306216016076104
"662","E4","Jacobaea erucifolia",2013,1,NA,NA,NA,0.000724558030632661
"663","E4","Jacobaea vulgaris",2019,1,25.32119,NA,0.197992,0.00386655345337921
"664","E4","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"665","E4","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248
"666","E4","Lysimachia punctata",2020,1,24.2,0.58125,NA,0.00402480357312041
"667","E4","Malva moschata",2019,1,20.0333333333333,0.43125,NA,0.000557490616025017
"668","E4","Malva moschata",2020,1,20.0333333333333,0.43125,NA,0.000557490616025017
"669","E4","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"670","E4","Mercurialis perennis",2024,1,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"671","E4","Origanum vulgare",2019,1,22.935594005,0.409090909090909,0.109777777777778,0.000378979328507008
"672","E4","Origanum vulgare",2021,1,22.935594005,0.409090909090909,0.109777777777778,0.000378979328507008
"673","E4","Origanum vulgare",2024,1,22.935594005,0.409090909090909,0.109777777777778,0.000378979328507008
"674","E4","Orthotrichum anomalum",2016,1,NA,NA,NA,0.000967503704728551
"675","E4","Orthotrichum diaphanum",2016,1,NA,NA,NA,0.00475825958559995
"676","E4","Oxyrrhynchium hians",2016,1,NA,NA,NA,0.00620155706212187
"677","E4","Pentaglottis sempervirens",2021,1,25.302,0.51,NA,0.0158394273496571
"678","E4","Pentaglottis sempervirens",2022,1,25.302,0.51,NA,0.0158394273496571
"679","E4","Pilosella aurantiaca",2021,1,NA,NA,NA,0.000691740962332146
"680","E4","Plantago lanceolata",2020,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012
"681","E4","Plantago lanceolata",2024,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012
"682","E4","Pogonatum urnigerum",2016,1,NA,NA,NA,0.000105366285396721
"683","E4","Polystichum aculeatum",2022,1,14.0858333333333,0.8,NA,0.000105366285396721
"684","E4","Polytrichum juniperinum",2016,1,NA,NA,NA,0.000368245712003015
"685","E4","Populus alba",2021,1,11.3318697533333,19.4712,0.12,0.00168636020037149
"686","E4","Populus alba",2022,1,11.3318697533333,19.4712,0.12,0.00168636020037149
"687","E4","Poterium sanguisorba",2020,1,NA,NA,NA,0.000105366285396721
"688","E4","Primula veris",2021,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"689","E4","Primula veris",2022,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"690","E4","Prunella vulgaris",2019,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191
"691","E4","Pseudocrossidium hornschuchianum",2016,1,NA,NA,NA,0.00281232149748989
"692","E4","Pteridium aquilinum",2019,1,17.7984489515385,1.13571428571429,NA,0.00159376665255045
"693","E4","Ptychostomum intermedium",2016,1,NA,NA,NA,0.000105366285396721
"694","E4","Pulicaria dysenterica",2024,1,30.55,0.45,NA,0.00210459305540271
"695","E4","Ranunculus repens",2021,1,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"696","E4","Reseda luteola",2020,1,20.2027272727273,0.708333333333333,0.236,0.00022746318733888
"697","E4","Rhytidiadelphus squarrosus",2016,1,NA,NA,NA,0.00611992932534143
"698","E4","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"699","E4","Rosulabryum rubens",2016,1,NA,NA,NA,0.000105366285396721
"700","E4","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"701","E4","Silene dioica",2019,1,39.2691578947368,0.589,0.662,0.0112789827148048
"702","E4","Solanum dulcamara",2023,1,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"703","E4","Stachys palustris",2020,1,35.9991395533333,0.608333333333333,0.9725,0.00447835074401957
"704","E4","Stachys palustris",2021,2,35.9991395533333,0.608333333333333,0.9725,0.00447835074401957
"705","E4","Streblotrichum commutatum",2016,1,NA,NA,NA,0.000432767257175002
"706","E4","Streblotrichum convolutum",2016,1,NA,NA,NA,0.00244929532473681
"707","E4","Syntrichia laevipila",2016,1,NA,NA,NA,0.000113300183482792
"708","E4","Syntrichia ruralis",2016,1,NA,NA,NA,0.00154492379316982
"709","E4","Tanacetum vulgare",2020,2,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"710","E4","Tanacetum vulgare",2024,1,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"711","E4","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"712","E4","Trifolium arvense",2021,1,19.51189041,0.18,0.45532,0.000105366285396721
"713","E4","Urtica dioica",2024,1,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"714","E4","Urtica urens",2021,1,21,0.322222222222222,0.518142857142857,0.000588810532611301
"715","E4","Valeriana officinalis",2020,1,33.8756823777778,0.538666666666667,1.26571428571429,0.000121645006696808
"716","E4","Veronica chamaedrys",2020,1,32.5695715330645,0.2471875,0.238562131578947,0.00132029776103207
"717","E4","Vicia sativa",2019,1,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"718","E4","Vinca major",2021,1,15.01537,0.293333333333333,19.4088,0.00113933921272237
"719","E4","Vinca minor",2021,1,24.7,0.505,6.13,0.00334209661107619
"720","E4","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"721","E5","Achillea millefolium",2020,3,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027
"722","E5","Achillea millefolium",2023,1,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027
"723","E5","Achillea millefolium",2024,1,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027
"724","E5","Achillea ptarmica",2024,1,17.2996781732727,0.775,0.22,0.00110016704988005
"725","E5","Agrimonia eupatoria",2023,2,18.69215021375,0.313560606060909,7.6941,0.00101078998248858
"726","E5","Agrimonia eupatoria",2024,1,18.69215021375,0.313560606060909,7.6941,0.00101078998248858
"727","E5","Alchemilla mollis",2020,1,15.75,NA,NA,0.000343310269203936
"728","E5","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585
"729","E5","Argentina anserina",2020,1,NA,NA,NA,0.000238974040934016
"730","E5","Argentina anserina",2021,1,NA,NA,NA,0.000238974040934016
"731","E5","Artemisia vulgaris",2019,1,24.122352942,1.35,0.1665,0.00197244991295145
"732","E5","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531
"733","E5","Blackstonia perfoliata",2022,1,32.435,0.230625,0.01,0.000198437210359868
"734","E5","Blackstonia perfoliata",2024,1,32.435,0.230625,0.01,0.000198437210359868
"735","E5","Borago officinalis",2023,1,24.848,0.31,17.045,0.0187755194088941
"736","E5","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454
"737","E5","Calliergonella cuspidata",2016,2,NA,NA,NA,0.00561570121599581
"738","E5","Calystegia silvatica",2021,1,23.1,2,NA,0.00282470582327534
"739","E5","Campylium stellatum",2016,2,NA,NA,NA,0.000122327687436193
"740","E5","Cardamine pratensis",2021,1,22.993097899,0.327857142857143,0.6,0.0205107701622765
"741","E5","Cardamine pratensis",2022,2,22.993097899,0.327857142857143,0.6,0.0205107701622765
"742","E5","Carex pendula",2024,1,13.3,0.5,0.665,0.000268995469205622
"743","E5","Centaurea nigra",2019,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037
"744","E5","Centaurea nigra",2020,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037
"745","E5","Centaurea nigra",2021,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037
"746","E5","Centaurium erythraea",2020,1,22.4188888888889,0.18125,0.0133333333333333,7.7678777223639e-05
"747","E5","Cirsium vulgare",2021,1,14.7780548465484,0.895469428571429,2.60755653333333,0.00341646923884757
"748","E5","Clematis vitalba",2020,1,23.63,20,2.13408654545455,0.000110835232207668
"749","E5","Cornus sanguinea",2019,1,14.7019489020308,2.53970588235294,67.8816666666667,0.00202764399986821
"750","E5","Crataegus monogyna",2018,1,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137
"751","E5","Crataegus monogyna",2020,1,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137
"752","E5","Dactylis glomerata",2020,1,25.6180945078378,0.27101383,0.846644654545455,0.000180059531953622
"753","E5","Dipsacus fullonum",2019,1,20.076716665,0.95,2.67266666666667,0.00319746691079507
"754","E5","Echium vulgare",2024,1,14.45,0.511111111111111,2.71455555555556,0.000752951779177891
"755","E5","Epilobium hirsutum",2018,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"756","E5","Epilobium hirsutum",2021,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"757","E5","Epipactis palustris",2021,1,22.2985714285714,0.275,0.005,0.00011410346856081
"758","E5","Euonymus europaeus",2018,1,11.9097622955523,3.36315789473684,34.3068753846154,0.00128615739477879
"759","E5","Euonymus europaeus",2019,2,11.9097622955523,3.36315789473684,34.3068753846154,0.00128615739477879
"760","E5","Eupatorium cannabinum",2020,4,31.0607692307692,1,0.325,0.00718920370311481
"761","E5","Eupatorium cannabinum",2021,1,31.0607692307692,1,0.325,0.00718920370311481
"762","E5","Eupatorium cannabinum",2022,1,31.0607692307692,1,0.325,0.00718920370311481
"763","E5","Eurhynchium striatum",2016,1,NA,NA,NA,0.00073286892377693
"764","E5","Fissidens dubius",2016,1,NA,NA,NA,0.000594600210521643
"765","E5","Fragaria vesca",2020,1,22.4567913021053,0.167083333333333,0.33511444,0.00043701999284135
"766","E5","Fraxinus excelsior",2019,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"767","E5","Funaria hygrometrica",2016,1,NA,NA,NA,0.00318005684083939
"768","E5","Galium verum",2020,1,34.1835095576023,0.244409836065574,0.509378378378378,0.00354353234307535
"769","E5","Galium verum",2021,3,34.1835095576023,0.244409836065574,0.509378378378378,0.00354353234307535
"770","E5","Galium verum",2022,1,34.1835095576023,0.244409836065574,0.509378378378378,0.00354353234307535
"771","E5","Galium verum",2024,1,34.1835095576023,0.244409836065574,0.509378378378378,0.00354353234307535
"772","E5","Geheebia fallax",2016,1,NA,NA,NA,0.000519551543877354
"773","E5","Geheebia tophacea",2016,1,NA,NA,NA,0.000110835232207668
"774","E5","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"775","E5","Geranium dissectum",2019,1,22.09254492,0.276666666666667,2.21200926666667,0.00166999087988912
"776","E5","Geranium pratense",2015,1,24.5129090745946,0.361125,8.09,0.00226247622040448
"777","E5","Geranium pratense",2019,2,24.5129090745946,0.361125,8.09,0.00226247622040448
"778","E5","Geranium pratense",2020,5,24.5129090745946,0.361125,8.09,0.00226247622040448
"779","E5","Geranium pratense",2021,2,24.5129090745946,0.361125,8.09,0.00226247622040448
"780","E5","Geranium pratense",2022,1,24.5129090745946,0.361125,8.09,0.00226247622040448
"781","E5","Geum urbanum",2020,1,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"782","E5","Gymnadenia conopsea",2020,2,18.7518181818182,0.3,0.008,0.000386582466979555
"783","E5","Gymnadenia densiflora",2024,1,NA,NA,NA,0.00011410346856081
"784","E5","Helianthus giganteus",2023,1,3.42216361961764e-05,3,3.228,6.11638437180966e-05
"785","E5","Heracleum sphondylium",2019,1,21.473155992,1.35625,7.7147,0.00656349314230942
"786","E5","Hieracium umbellatum",2020,1,20.3384474372727,0.425,0.65,6.11638437180966e-05
"787","E5","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129
"788","E5","Impatiens glandulifera",2015,2,38.3,1.44444444444444,9.37,0.0306216016076104
"789","E5","Impatiens glandulifera",2017,1,38.3,1.44444444444444,9.37,0.0306216016076104
"790","E5","Impatiens glandulifera",2019,1,38.3,1.44444444444444,9.37,0.0306216016076104
"791","E5","Jacobaea erucifolia",2021,1,NA,NA,NA,0.000724558030632661
"792","E5","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"793","E5","Lamium album",2019,1,35.809447676129,0.313090909090909,1.775,0.000127870680584669
"794","E5","Lathyrus nissolia",2019,1,19.4291666666667,0.366666666666667,9.37,0.00011410346856081
"795","E5","Lathyrus pratensis",2021,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738
"796","E5","Leucanthemum vulgare",2020,2,17.9973690703125,0.34590625,0.495,0.000298129221141981
"797","E5","Ligularia dentata",2021,1,NA,NA,NA,6.11638437180966e-05
"798","E5","Linaria purpurea",2022,1,16.42,0.48,0.133,0.000122327687436193
"799","E5","Linaria purpurea",2023,1,16.42,0.48,0.133,0.000122327687436193
"800","E5","Linaria vulgaris",2018,1,19.6998957135714,0.43525,0.140833333333333,0.00113656580205468
"801","E5","Linaria vulgaris",2020,4,19.6998957135714,0.43525,0.140833333333333,0.00113656580205468
"802","E5","Linaria vulgaris",2021,1,19.6998957135714,0.43525,0.140833333333333,0.00113656580205468
"803","E5","Linaria vulgaris",2023,2,19.6998957135714,0.43525,0.140833333333333,0.00113656580205468
"804","E5","Lolium arundinaceum",2020,1,NA,NA,NA,6.11638437180966e-05
"805","E5","Lotus corniculatus",2020,2,22.0211194113235,0.165488888888889,1.21033653731343,0.00253815408841711
"806","E5","Lotus corniculatus",2021,1,22.0211194113235,0.165488888888889,1.21033653731343,0.00253815408841711
"807","E5","Lotus corniculatus",2022,1,22.0211194113235,0.165488888888889,1.21033653731343,0.00253815408841711
"808","E5","Lotus corniculatus",2024,1,22.0211194113235,0.165488888888889,1.21033653731343,0.00253815408841711
"809","E5","Marchantia quadrata",2016,1,NA,NA,NA,0.00029321894374521
"810","E5","Medicago lupulina",2020,2,24.7332256414062,0.0968755,1.51371428571429,0.000624039708617487
"811","E5","Medicago lupulina",2021,1,24.7332256414062,0.0968755,1.51371428571429,0.000624039708617487
"812","E5","Medicago lupulina",2023,2,24.7332256414062,0.0968755,1.51371428571429,0.000624039708617487
"813","E5","Melilotus officinalis",2020,1,19.2539724515789,0.796153846153846,2.2708679245283,0.000282290176147252
"814","E5","Melilotus officinalis",2022,1,19.2539724515789,0.796153846153846,2.2708679245283,0.000282290176147252
"815","E5","Mesoptychia badensis",2016,1,NA,NA,NA,0.00029321894374521
"816","E5","Oenothera glazioviana",2023,1,24.253,0.788888888888889,0.7325,6.92647690564437e-05
"817","E5","Ophrys apifera",2024,1,19.6666666666667,0.15,NA,0.000861400991792851
"818","E5","Oxyrrhynchium hians",2016,1,NA,NA,NA,0.00620155706212187
"819","E5","Paeonia mascula",2021,1,NA,NA,NA,6.11638437180966e-05
"820","E5","Pastinaca sativa",2020,2,28.0174880625,0.628363636363636,3.2175,0.00187600572082789
"821","E5","Pastinaca sativa",2021,1,28.0174880625,0.628363636363636,3.2175,0.00187600572082789
"822","E5","Pastinaca sativa",2024,1,28.0174880625,0.628363636363636,3.2175,0.00187600572082789
"823","E5","Pentaglottis sempervirens",2022,1,25.302,0.51,NA,0.0158394273496571
"824","E5","Pentanema squarrosum",2020,1,NA,NA,NA,0.000122327687436193
"825","E5","Pentanema squarrosum",2021,1,NA,NA,NA,0.000122327687436193
"826","E5","Phalaris arundinacea",2019,1,23.0537972180952,1.13328571428571,0.694967,7.7678777223639e-05
"827","E5","Phragmites australis",2020,1,15.02978236832,2.1386,1.26714285714286,0.00418878662109481
"828","E5","Pilosella aurantiaca",2021,1,NA,NA,NA,0.000691740962332146
"829","E5","Plantago lanceolata",2020,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012
"830","E5","Plantago lanceolata",2021,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012
"831","E5","Pohlia nutans",2016,1,NA,NA,NA,6.11638437180966e-05
"832","E5","Populus tremula",2021,1,13.662270417109,2.73138593443038,0.11483625,7.7678777223639e-05
"833","E5","Primula polyantha",2024,1,NA,NA,NA,6.11638437180966e-05
"834","E5","Primula veris",2020,2,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"835","E5","Primula veris",2022,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"836","E5","Primula veris",2023,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"837","E5","Prunella vulgaris",2021,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191
"838","E5","Prunella vulgaris",2024,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191
"839","E5","Prunus spinosa",2020,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554
"840","E5","Prunus spinosa",2021,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554
"841","E5","Ptychostomum pseudotriquetrum",2016,1,NA,NA,NA,0.000245818859019189
"842","E5","Raphanus raphanistrum",2021,1,25.6333333333333,0.338461538461538,16.725875,0.00422893491641029
"843","E5","Reseda luteola",2021,1,20.2027272727273,0.708333333333333,0.236,0.00022746318733888
"844","E5","Reynoutria japonica",2019,1,18.92,1.44444444444444,NA,0.0101957444629139
"845","E5","Reynoutria japonica",2022,1,18.92,1.44444444444444,NA,0.0101957444629139
"846","E5","Reynoutria japonica",2024,1,18.92,1.44444444444444,NA,0.0101957444629139
"847","E5","Rhytidiadelphus squarrosus",2016,2,NA,NA,NA,0.00611992932534143
"848","E5","Rosa canina",2018,1,12.3085283065587,1.64,15.5887229090909,0.000497217268833238
"849","E5","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"850","E5","Rudbeckia laciniata",2020,1,NA,1.5125,2.80625,6.11638437180966e-05
"851","E5","Rumex obtusifolius",2018,1,30.1971184935714,0.606916666666667,1.45733333333333,0.000178591099015702
"852","E5","Salix atrocinerea",2024,1,11.225,NA,NA,6.11638437180966e-05
"853","E5","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"854","E5","Silene latifolia",2023,1,21.217893583,0.45975,0.603888888888889,0.000683539291942938
"855","E5","Sisymbrium officinale",2022,1,31.1828571428571,0.36,0.294,0.000738045753810525
"856","E5","Sonchus asper",2020,1,24.1478616986667,0.70125,0.255358714285714,0.000508494141735799
"857","E5","Sonchus asper",2024,1,24.1478616986667,0.70125,0.255358714285714,0.000508494141735799
"858","E5","Stachys sylvatica",2024,1,46.49625,0.525,1.47125,0.00788681115440144
"859","E5","Tanacetum vulgare",2020,1,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"860","E5","Taraxacum officinale",2022,1,22.427206362375,0.2625,0.65024356,9.5208062019339e-05
"861","E5","Trifolium hybridum",2019,1,25.2462728817391,0.38,0.700833333333333,6.11638437180966e-05
"862","E5","Trifolium pratense",2019,1,22.5840299382692,0.317818181818182,1.61913793103448,0.00216417150486147
"863","E5","Trifolium repens",2021,1,31.7824236215441,0.131202595238095,0.524251348837209,0.00412428509177151
"864","E5","Tussilago farfara",2019,1,19.625,0.16375,0.346666666666667,0.00209668961312647
"865","E5","Tussilago farfara",2022,1,19.625,0.16375,0.346666666666667,0.00209668961312647
"866","E5","Ulex europaeus",2019,1,6.45583426547353,1.18,6.614712,0.000345247793193125
"867","E5","Veronica persica",2020,1,51.2851454275,0.59331914893617,0.541,0.000471936819851544
"868","E5","Viburnum lantana",2020,1,14.6005277302,3.4,47.3604108,0.000305819218590483
"869","E5","Viburnum lantana",2021,4,14.6005277302,3.4,47.3604108,0.000305819218590483
"870","E5","Viburnum opulus",2019,1,14.6311605956885,2.91666666666667,35.310952,0.00197050095154002
"871","E5","Viburnum opulus",2021,1,14.6311605956885,2.91666666666667,35.310952,0.00197050095154002
"872","E5","Vicia cracca",2020,1,24.8359711266667,0.994,14.9495877777778,0.00165885416678198
"873","E5","Vicia cracca",2024,1,24.8359711266667,0.994,14.9495877777778,0.00165885416678198
"874","E5","Vicia hirsuta",2021,1,22.1287210711765,0.324818181818182,5.2492845,0.000298838607424984
"875","E5","Vicia sativa",2019,1,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"876","E5","Vicia sativa",2020,1,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"877","E5","Vicia sativa",2023,1,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"878","E5","Vicia sepium",2020,6,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"879","E5","Vicia sepium",2021,1,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"880","E5","Vicia sepium",2022,2,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"881","E5","Vicia sepium",2023,2,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"882","E5","Vicia sepium",2024,1,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"883","E5","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"884","E5","Weissia controversa",2016,1,NA,NA,NA,6.11638437180966e-05
"885","E6","Acer pseudoplatanus",2019,1,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"886","E6","Aesculus hippocastanum",2019,1,10.960002739726,23.8,13737.6212314286,0.011356615460285
"887","E6","Anthriscus sylvestris",2021,1,30.4975107352381,0.833333333333333,3.83123076923077,0.00127803382915734
"888","E6","Cardamine pratensis",2022,1,22.993097899,0.327857142857143,0.6,0.0205107701622765
"889","E6","Chamaenerion angustifolium",2019,1,NA,NA,0.245,0.00242400946310117
"890","E6","Circaea lutetiana",2021,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"891","E6","Cirsium arvense",2019,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"892","E6","Cirsium vulgare",2019,1,14.7780548465484,0.895469428571429,2.60755653333333,0.00341646923884757
"893","E6","Cornus sericea",2019,1,25.043,3.4,36.2832,0.000348294110061383
"894","E6","Crataegus monogyna",2019,1,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137
"895","E6","Epilobium hirsutum",2019,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"896","E6","Eupatorium cannabinum",2019,1,31.0607692307692,1,0.325,0.00718920370311481
"897","E6","Eupatorium cannabinum",2021,1,31.0607692307692,1,0.325,0.00718920370311481
"898","E6","Hedera helix",2019,1,11.850317826087,12.57559525,23.27036375,0.00585323858383034
"899","E6","Helosciadium nodiflorum",2018,1,NA,NA,NA,0.000355654103556921
"900","E6","Heracleum sphondylium",2019,1,21.473155992,1.35625,7.7147,0.00656349314230942
"901","E6","Hesperis matronalis",2018,1,36.9142857142857,0.420416666666667,2.645,0.000348294110061383
"902","E6","Impatiens glandulifera",2015,1,38.3,1.44444444444444,9.37,0.0306216016076104
"903","E6","Impatiens glandulifera",2016,2,38.3,1.44444444444444,9.37,0.0306216016076104
"904","E6","Lathyrus pratensis",2019,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738
"905","E6","Linaria vulgaris",2019,1,19.6998957135714,0.43525,0.140833333333333,0.00113656580205468
"906","E6","Lycopus europaeus",2019,1,63.076,0.6,0.291666666666667,0.000468004178950868
"907","E6","Lythrum salicaria",2019,1,24.204154135,0.6084,0.034,0.00441494681610652
"908","E6","Phragmites australis",2019,1,15.02978236832,2.1386,1.26714285714286,0.00418878662109481
"909","E6","Prunus spinosa",2021,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554
"910","E6","Ranunculus sceleratus",2018,1,37.05,0.3325,0.154166666666667,0.000355654103556921
"911","E6","Rosa rugosa",2020,2,10.3921999828292,1.35,9.55,0.0028099005037952
"912","E6","Sorbus aucuparia",2019,1,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"913","E6","Stachys palustris",2021,1,35.9991395533333,0.608333333333333,0.9725,0.00447835074401957
"914","E6","Stachys sylvatica",2022,1,46.49625,0.525,1.47125,0.00788681115440144
"915","E6","Torilis japonica",2019,1,28.0666666666667,0.575,1.654,0.00048289792085016
"916","E6","Urtica dioica",2019,1,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"917","E6","Vicia cracca",2019,1,24.8359711266667,0.994,14.9495877777778,0.00165885416678198
"918","E6","Vicia sepium",2020,1,36.4687149142105,0.516666666666667,17.645,0.00418914772946052
"919","E7","Arctium minus",2020,1,24.0666666666667,1.12,8.71027777777778,0.00220295511076845
"920","E7","Calystegia sepium",2020,1,36.8815384615385,1.48181818181818,25.5616666666667,0.00239812026287894
"921","E7","Epilobium hirsutum",2020,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"922","E7","Eupatorium cannabinum",2021,1,31.0607692307692,1,0.325,0.00718920370311481
"923","E7","Reseda lutea",2021,1,17.9333333333333,0.375,0.83875,0.00830776330015418
