"","Site","Plot","Quadrant","Species","Cover","Year","SLA","Height","SeedMass","Introduced_status","Majortriad","Minortriad","Beta_contrib_major","Beta_contrib_minor","Beta_contrib_plot"
"3771","Knepp","N113","4","Centaurea nigra",10,"2022",25.2104347826087,0.46875,2.43444444444444,"Native","N1","1",0.00218375107504409,0.00915057314322277,0.0715976012555325
"3772","Knepp","N113","4","Centaurea nigra",10,"2022",25.2104347826087,0.46875,2.43444444444444,"Native","N1","1",0.00218375107504409,0.00915057314322277,0.0715976012555325
"3773","Knepp","N113","4","Crepis paludosa",3,"2022",37,0.45,0.56,"Native","N1","1",0.000346627154768902,0.00145247192749568,0.0113646986119893
"3774","Knepp","N113","4","Crepis paludosa",3,"2022",37,0.45,0.56,"Native","N1","1",0.000346627154768902,0.00145247192749568,0.0113646986119893
"3775","Knepp","N113","4","Cerastium fontanum",2,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N1","1",0.00219853846039874,0.00720356523567837,0.0272752766687743
"3776","Knepp","N113","4","Cerastium fontanum",2,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N1","1",0.00219853846039874,0.00720356523567837,0.0272752766687743
"3777","Knepp","N113","4","Cerastium fontanum",2,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N1","1",0.00219853846039874,0.00720356523567837,0.0272752766687743
"3778","Knepp","N113","4","Trifolium dubium",0.1,"2022",45.0880137534783,0.491946225806452,0.768378230769231,"Native","N1","1",0.000393036196957841,0.000305019104774092,0.00131913537401754
"3779","Knepp","N113","4","Trifolium dubium",0.1,"2022",45.0880137534783,0.491946225806452,0.768378230769231,"Native","N1","1",0.000393036196957841,0.000305019104774092,0.00131913537401754
"3780","Knepp","N113","4","Senecio jacobaea",1,"2022",26.9363701102381,0.686793103448276,0.2625,"Native","N1","1",0.00833752321136881,0.00131695259409043,0.00524264830360909
"3781","Knepp","N113","4","Senecio jacobaea",1,"2022",26.9363701102381,0.686793103448276,0.2625,"Native","N1","1",0.00833752321136881,0.00131695259409043,0.00524264830360909
"3782","Knepp","N113","4","Quercus robur",1,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N1","1",0.00184134430063726,0.000290494385499136,0.00227293972239786
"3783","Knepp","N113","4","Quercus robur",1,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N1","1",0.00184134430063726,0.000290494385499136,0.00227293972239786
"3784","Knepp","N113","4","Quercus robur",1,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N1","1",0.00184134430063726,0.000290494385499136,0.00227293972239786
"3785","Knepp","N113","4","Quercus robur",1,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N1","1",0.00184134430063726,0.000290494385499136,0.00227293972239786
"3786","Knepp","N111","1","Holcus lanatus",85,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3787","Knepp","N111","1","Holcus lanatus",85,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3788","Knepp","N111","1","Holcus lanatus",85,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3789","Knepp","N111","1","Holcus lanatus",85,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3790","Knepp","N111","1","Cirsium arvense",45,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3791","Knepp","N111","1","Cirsium arvense",45,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3792","Knepp","N111","1","Cirsium arvense",45,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3793","Knepp","N111","1","Cirsium arvense",45,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3794","Knepp","N111","1","Agrostis stolonifera",2,"2022",30.880967425,0.27823525,0.0545506666666667,"Native","N1","1",0.119754453969307,0.000871483156497407,0.00570897214247174
"3795","Knepp","N111","1","Agrostis stolonifera",2,"2022",30.880967425,0.27823525,0.0545506666666667,"Native","N1","1",0.119754453969307,0.000871483156497407,0.00570897214247174
"3796","Knepp","N111","1","Agrostis stolonifera",2,"2022",30.880967425,0.27823525,0.0545506666666667,"Native","N1","1",0.119754453969307,0.000871483156497407,0.00570897214247174
"3797","Knepp","N111","2","Holcus lanatus",95,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3798","Knepp","N111","2","Holcus lanatus",95,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3799","Knepp","N111","2","Holcus lanatus",95,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3800","Knepp","N111","2","Holcus lanatus",95,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3801","Knepp","N111","2","Cirsium arvense",25,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3802","Knepp","N111","2","Cirsium arvense",25,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3803","Knepp","N111","2","Cirsium arvense",25,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3804","Knepp","N111","2","Cirsium arvense",25,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3805","Knepp","N111","2","Potentilla reptans",10,"2022",25.5120197681481,0.365625,0.278888888888889,"Native","N1","1",0.0114638840833751,0.00145247192749568,0.00951495357078624
"3806","Knepp","N111","2","Potentilla reptans",10,"2022",25.5120197681481,0.365625,0.278888888888889,"Native","N1","1",0.0114638840833751,0.00145247192749568,0.00951495357078624
"3807","Knepp","N111","2","Bromus hordeaceus",0.1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3808","Knepp","N111","2","Bromus hordeaceus",0.1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3809","Knepp","N111","2","Bromus hordeaceus",0.1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3810","Knepp","N111","3","Holcus lanatus",80,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3811","Knepp","N111","3","Holcus lanatus",80,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3812","Knepp","N111","3","Holcus lanatus",80,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3813","Knepp","N111","3","Holcus lanatus",80,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3814","Knepp","N111","3","Cirsium arvense",15,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3815","Knepp","N111","3","Cirsium arvense",15,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3816","Knepp","N111","3","Cirsium arvense",15,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3817","Knepp","N111","3","Cirsium arvense",15,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3818","Knepp","N111","3","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3819","Knepp","N111","3","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3820","Knepp","N111","3","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3821","Knepp","N111","3","Trifolium repens",5,"2022",31.7824236215441,0.131202595238095,0.524251348837209,"Native","N1","1",0.0550044311572719,0.00145247192749568,0.00951495357078624
"3822","Knepp","N111","3","Trifolium repens",5,"2022",31.7824236215441,0.131202595238095,0.524251348837209,"Native","N1","1",0.0550044311572719,0.00145247192749568,0.00951495357078624
"3823","Knepp","N111","3","Trifolium repens",5,"2022",31.7824236215441,0.131202595238095,0.524251348837209,"Native","N1","1",0.0550044311572719,0.00145247192749568,0.00951495357078624
"3824","Knepp","N111","3","Trifolium repens",5,"2022",31.7824236215441,0.131202595238095,0.524251348837209,"Native","N1","1",0.0550044311572719,0.00145247192749568,0.00951495357078624
"3825","Knepp","N111","3","Parentucellia viscosa",0.5,"2022",27.2626185163891,0.22,0.0193333333333333,"Native","N1","1",0.000736582703883918,0.00308650284592831,0.0266868197032148
"3826","Knepp","N111","3","Agrostis stolonifera",2,"2022",30.880967425,0.27823525,0.0545506666666667,"Native","N1","1",0.119754453969307,0.000871483156497407,0.00570897214247174
"3827","Knepp","N111","3","Agrostis stolonifera",2,"2022",30.880967425,0.27823525,0.0545506666666667,"Native","N1","1",0.119754453969307,0.000871483156497407,0.00570897214247174
"3828","Knepp","N111","3","Agrostis stolonifera",2,"2022",30.880967425,0.27823525,0.0545506666666667,"Native","N1","1",0.119754453969307,0.000871483156497407,0.00570897214247174
"3829","Knepp","N111","3","Cirsium arvense",2,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3830","Knepp","N111","3","Cirsium arvense",2,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3831","Knepp","N111","3","Cirsium arvense",2,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3832","Knepp","N111","3","Cirsium arvense",2,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3833","Knepp","N111","4","Holcus lanatus",60,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3834","Knepp","N111","4","Holcus lanatus",60,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3835","Knepp","N111","4","Holcus lanatus",60,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3836","Knepp","N111","4","Holcus lanatus",60,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N1","1",0.112224662571127,0.200441125994404,0.0121019851354255
"3837","Knepp","N111","4","Cirsium arvense",50,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3838","Knepp","N111","4","Cirsium arvense",50,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3839","Knepp","N111","4","Cirsium arvense",50,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3840","Knepp","N111","4","Cirsium arvense",50,"2022",15.3333392966667,0.780030272727273,1.24347022727273,"Native","N1","1",0.046690089705873,0.0397977308133816,0.260709727839543
"3841","Knepp","N111","4","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3842","Knepp","N111","4","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3843","Knepp","N111","4","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N1","1",0.000408018997373921,0.000457528657161139,0.00299721037479767
"3844","Knepp","N222","1","Corylus avellana",35,"2022",19.4326653124865,4.14457575757576,1096.23131416667,"Native","N2","2",0.00669498257348697,NA,NA
"3845","Knepp","N222","1","Corylus avellana",35,"2022",19.4326653124865,4.14457575757576,1096.23131416667,"Native","N2","2",0.00669498257348697,NA,NA
"3846","Knepp","N222","1","Corylus avellana",35,"2022",19.4326653124865,4.14457575757576,1096.23131416667,"Native","N2","2",0.00669498257348697,NA,NA
"3847","Knepp","N222","1","Veronica chamaedrys",4,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3848","Knepp","N222","1","Veronica chamaedrys",4,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3849","Knepp","N222","1","Veronica chamaedrys",4,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3850","Knepp","N222","1","Veronica chamaedrys",4,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3851","Knepp","N222","1","Senecio jacobaea",3,"2022",26.9363701102381,0.686793103448276,0.2625,"Native","N2","2",0.00833752321136881,NA,NA
"3852","Knepp","N222","1","Senecio jacobaea",3,"2022",26.9363701102381,0.686793103448276,0.2625,"Native","N2","2",0.00833752321136881,NA,NA
"3853","Knepp","N222","1","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3854","Knepp","N222","1","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3855","Knepp","N222","1","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3856","Knepp","N222","1","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3857","Knepp","N222","1","Viola riviniana",4,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3858","Knepp","N222","1","Viola riviniana",4,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3859","Knepp","N222","1","Potentilla sterilis",10,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3860","Knepp","N222","1","Potentilla sterilis",10,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3861","Knepp","N222","1","Potentilla sterilis",10,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3862","Knepp","N222","1","Cerastium fontanum",1,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N2","2",0.00219853846039874,NA,NA
"3863","Knepp","N222","1","Cerastium fontanum",1,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N2","2",0.00219853846039874,NA,NA
"3864","Knepp","N222","1","Cerastium fontanum",1,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N2","2",0.00219853846039874,NA,NA
"3865","Knepp","N222","2","Veronica chamaedrys",3,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3866","Knepp","N222","2","Veronica chamaedrys",3,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3867","Knepp","N222","2","Veronica chamaedrys",3,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3868","Knepp","N222","2","Veronica chamaedrys",3,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3869","Knepp","N222","2","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3870","Knepp","N222","2","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3871","Knepp","N222","2","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3872","Knepp","N222","2","Agrostis capillaris",85,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3873","Knepp","N222","2","Viola riviniana",3,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3874","Knepp","N222","2","Viola riviniana",3,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3875","Knepp","N222","2","Potentilla sterilis",8,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3876","Knepp","N222","2","Potentilla sterilis",8,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3877","Knepp","N222","2","Potentilla sterilis",8,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3878","Knepp","N222","2","Phleum bertolonii",0.1,"2022",22.7738546282979,0.242666666666667,0.27,"Native","N2","2",0.000840642884301373,NA,NA
"3879","Knepp","N222","2","Phleum bertolonii",0.1,"2022",22.7738546282979,0.242666666666667,0.27,"Native","N2","2",0.000840642884301373,NA,NA
"3880","Knepp","N222","2","Cerastium fontanum",1,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N2","2",0.00219853846039874,NA,NA
"3881","Knepp","N222","2","Cerastium fontanum",1,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N2","2",0.00219853846039874,NA,NA
"3882","Knepp","N222","2","Cerastium fontanum",1,"2022",38.2619179185455,0.355158512820513,0.140399,"Native","N2","2",0.00219853846039874,NA,NA
"3883","Knepp","N222","2","Senecio jacobaea",4,"2022",26.9363701102381,0.686793103448276,0.2625,"Native","N2","2",0.00833752321136881,NA,NA
"3884","Knepp","N222","2","Senecio jacobaea",4,"2022",26.9363701102381,0.686793103448276,0.2625,"Native","N2","2",0.00833752321136881,NA,NA
"3885","Knepp","N222","2","Hypericum perforatum",3,"2022",29.3162470751429,0.472923076923077,0.1441903,"Native","N2","2",0.000650369735710163,NA,NA
"3886","Knepp","N222","2","Hypericum perforatum",3,"2022",29.3162470751429,0.472923076923077,0.1441903,"Native","N2","2",0.000650369735710163,NA,NA
"3887","Knepp","N222","2","Vicia tetrasperma",0.1,"2022",31.8964966933333,0.384375,4.24571428571429,"Native","N2","2",0.000118483317954582,NA,NA
"3888","Knepp","N222","2","Vicia tetrasperma",0.1,"2022",31.8964966933333,0.384375,4.24571428571429,"Native","N2","2",0.000118483317954582,NA,NA
"3889","Knepp","N222","2","Vicia tetrasperma",0.1,"2022",31.8964966933333,0.384375,4.24571428571429,"Native","N2","2",0.000118483317954582,NA,NA
"3890","Knepp","N222","3","Veronica chamaedrys",1,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3891","Knepp","N222","3","Veronica chamaedrys",1,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3892","Knepp","N222","3","Veronica chamaedrys",1,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3893","Knepp","N222","3","Veronica chamaedrys",1,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3894","Knepp","N222","3","Viola riviniana",5,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3895","Knepp","N222","3","Viola riviniana",5,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3896","Knepp","N222","3","Potentilla sterilis",10,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3897","Knepp","N222","3","Potentilla sterilis",10,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3898","Knepp","N222","3","Potentilla sterilis",10,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3899","Knepp","N222","3","Agrostis capillaris",95,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3900","Knepp","N222","3","Agrostis capillaris",95,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3901","Knepp","N222","3","Agrostis capillaris",95,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3902","Knepp","N222","3","Agrostis capillaris",95,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3903","Knepp","N222","3","Holcus lanatus",2,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3904","Knepp","N222","3","Holcus lanatus",2,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3905","Knepp","N222","3","Holcus lanatus",2,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3906","Knepp","N222","3","Holcus lanatus",2,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3907","Knepp","N222","3","Rubus fruticosus",2,"2022",15.78375,1.82875,2.295,"Native","N2","2",0.0401578106652727,NA,NA
"3908","Knepp","N222","3","Rubus fruticosus",2,"2022",15.78375,1.82875,2.295,"Native","N2","2",0.0401578106652727,NA,NA
"3909","Knepp","N222","3","Rubus fruticosus",2,"2022",15.78375,1.82875,2.295,"Native","N2","2",0.0401578106652727,NA,NA
"3910","Knepp","N222","3","Rubus fruticosus",2,"2022",15.78375,1.82875,2.295,"Native","N2","2",0.0401578106652727,NA,NA
"3911","Knepp","N222","3","Rubus fruticosus",2,"2022",15.78375,1.82875,2.295,"Native","N2","2",0.0401578106652727,NA,NA
"3912","Knepp","N222","3","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N2","2",0.000408018997373921,NA,NA
"3913","Knepp","N222","3","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N2","2",0.000408018997373921,NA,NA
"3914","Knepp","N222","3","Bromus hordeaceus",1,"2022",31.110411268302,0.136945598425197,2.64598094117647,"Native","N2","2",0.000408018997373921,NA,NA
"3915","Knepp","N222","3","Phleum bertolonii",1,"2022",22.7738546282979,0.242666666666667,0.27,"Native","N2","2",0.000840642884301373,NA,NA
"3916","Knepp","N222","3","Phleum bertolonii",1,"2022",22.7738546282979,0.242666666666667,0.27,"Native","N2","2",0.000840642884301373,NA,NA
"3917","Knepp","N222","4","Veronica chamaedrys",2,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3918","Knepp","N222","4","Veronica chamaedrys",2,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3919","Knepp","N222","4","Veronica chamaedrys",2,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3920","Knepp","N222","4","Veronica chamaedrys",2,"2022",32.5695715330645,0.2471875,0.238562131578947,"Native","N2","2",0.00352660949583742,NA,NA
"3921","Knepp","N222","4","Viola riviniana",5,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3922","Knepp","N222","4","Viola riviniana",5,"2022",24.7666666666667,0.155,1.185,"Native","N2","2",0.00216789911903388,NA,NA
"3923","Knepp","N222","4","Potentilla sterilis",15,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3924","Knepp","N222","4","Potentilla sterilis",15,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3925","Knepp","N222","4","Potentilla sterilis",15,"2022",24.6,0.0761111111111111,0.56,"Native","N2","2",0.00822526430456972,NA,NA
"3926","Knepp","N222","4","Agrostis capillaris",90,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3927","Knepp","N222","4","Agrostis capillaris",90,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3928","Knepp","N222","4","Agrostis capillaris",90,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3929","Knepp","N222","4","Agrostis capillaris",90,"2022",32.7332496245946,0.281833333333333,0.0651619047619048,"Native","N2","2",0.184776367965444,NA,NA
"3930","Knepp","N222","4","Holcus lanatus",5,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3931","Knepp","N222","4","Holcus lanatus",5,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3932","Knepp","N222","4","Holcus lanatus",5,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3933","Knepp","N222","4","Holcus lanatus",5,"2022",32.18407764175,0.319950142857143,0.315068275862069,"Native","N2","2",0.112224662571127,NA,NA
"3934","Knepp","N222","4","Quercus robur",5,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N2","2",0.00184134430063726,NA,NA
"3935","Knepp","N222","4","Quercus robur",5,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N2","2",0.00184134430063726,NA,NA
"3936","Knepp","N222","4","Quercus robur",5,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N2","2",0.00184134430063726,NA,NA
"3937","Knepp","N222","4","Quercus robur",5,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","N2","2",0.00184134430063726,NA,NA
"3938","Knepp","N222","4","Hypericum perforatum",2,"2022",29.3162470751429,0.472923076923077,0.1441903,"Native","N2","2",0.000650369735710163,NA,NA
"3939","Knepp","N222","4","Hypericum perforatum",2,"2022",29.3162470751429,0.472923076923077,0.1441903,"Native","N2","2",0.000650369735710163,NA,NA
"3940","Knepp","N222","4","Hypericum perforatum",0.1,"2022",29.3162470751429,0.472923076923077,0.1441903,"Native","N2","2",0.000650369735710163,NA,NA
"3941","Knepp","N222","4","Hypericum perforatum",0.1,"2022",29.3162470751429,0.472923076923077,0.1441903,"Native","N2","2",0.000650369735710163,NA,NA
"3942","Knepp","SY122",NA,"Rubus ulmifolius",0,"2022",13.118,1.25,4.35133333333333,"Native","SY1","2",0.00052073325366744,0.0105426440025803,NA
"3943","Knepp","SY122",NA,"Rubus ulmifolius",0,"2022",13.118,1.25,4.35133333333333,"Native","SY1","2",0.00052073325366744,0.0105426440025803,NA
"3944","Knepp","SY122",NA,"Quercus robur",0,"2022",13.7566803291181,17.30856,3146.87815385714,"Native","SY1","2",0.00184134430063726,0,NA
