Date,Plot_id,Quadrant,Species,Cover,
20/06/2018,1231,1,Purshia tridentata,0,
20/06/2018,1231,1,Lactuca serriola,5,
20/06/2018,1231,1,Tragopogon dubius,1,
20/06/2018,1231,1,Bromus briziformis,2,
20/06/2018,1231,1,Bromus tectorum,4,
20/06/2018,1231,1,Bromus japonicus,0.5,
20/06/2018,1231,1,Bromus japonicus,0.5,
20/06/2018,1231,1,Pseudoroegneria spicata,4,
20/06/2018,1231,1,Alyssum desertorum,1,
20/06/2018,1231,1,rock,28,
20/06/2018,1231,1,soil,29,
20/06/2018,1231,1,grass (dead),5,
20/06/2018,1231,1,Galium aparine,0,
20/06/2018,1213,4,Lomatium grayi,23,
20/06/2018,1213,4,Purshia tridentata (stick),4,
20/06/2018,1213,4,Alyssum desertorum,0.5,
20/06/2018,1213,4,Tragopogon dubius,4,
20/06/2018,1213,4,Lactuca serriola,0.5,
20/06/2018,1213,4,Bromus japonicus,2,
20/06/2018,1213,4,Bromus japonicus,0,
20/06/2018,1213,4,Poa pratensis,0.5,
20/06/2018,1213,4,Bromus tectorum,0.5,
20/06/2018,1213,4,Poa bulbosa,0.5,
20/06/2018,1213,4,Elymus lanceolatus,0,
20/06/2018,1213,4,rock,45,
20/06/2018,1213,4,soil,4,
20/06/2018,1213,4,grass (dead),10,
20/06/2018,1213,4,poo,4,
20/06/2018,1213,4,Erodium cicutarium,0,
20/06/2018,1213,3,Lomatium grayi,24,
20/06/2018,1213,3,Purshia tridentata (stick),0,
20/06/2018,1213,3,Alyssum desertorum,0,
20/06/2018,1213,3,Tragopogon dubius,1,
20/06/2018,1213,3,Lactuca serriola,0.5,
20/06/2018,1213,3,Bromus japonicus,2,
20/06/2018,1213,3,Bromus japonicus,0.5,
20/06/2018,1213,3,Poa pratensis,0.5,
20/06/2018,1213,3,Bromus tectorum,0.5,
20/06/2018,1213,3,Poa bulbosa,0.5,
20/06/2018,1213,3,Elymus lanceolatus,2,
20/06/2018,1213,3,rock,38,
20/06/2018,1213,3,soil,4,
20/06/2018,1213,3,grass (dead),6,
20/06/2018,1213,3,poo,2,
20/06/2018,1213,3,Erodium cicutarium,0,
20/06/2018,1213,1,Lomatium grayi,30,
20/06/2018,1213,1,Purshia tridentata (stick),0,
20/06/2018,1213,1,Alyssum desertorum,1,
20/06/2018,1213,1,Tragopogon dubius,5,
20/06/2018,1213,1,Lactuca serriola,1,
20/06/2018,1213,1,Bromus japonicus,4,
20/06/2018,1213,1,Bromus japonicus,0,
20/06/2018,1213,1,Poa pratensis,0,
20/06/2018,1213,1,Bromus tectorum,2,
20/06/2018,1213,1,Poa bulbosa,0.5,
20/06/2018,1213,1,Elymus lanceolatus,0,
20/06/2018,1213,1,rock,47,
20/06/2018,1213,1,soil,0,
20/06/2018,1213,1,grass (dead),8,
20/06/2018,1213,1,poo,4,
20/06/2018,1213,1,Erodium cicutarium,0,
20/06/2018,1213,2,Lomatium grayi,45,
20/06/2018,1213,2,Purshia tridentata (stick),0,
20/06/2018,1213,2,Alyssum desertorum,0.5,
20/06/2018,1213,2,Tragopogon dubius,3,
20/06/2018,1213,2,Lactuca serriola,1,
20/06/2018,1213,2,Bromus japonicus,3,
20/06/2018,1213,2,Bromus japonicus,0.5,
20/06/2018,1213,2,Poa pratensis,0,
20/06/2018,1213,2,Bromus tectorum,2,
20/06/2018,1213,2,Poa bulbosa,0.5,
20/06/2018,1213,2,Elymus lanceolatus,0,
20/06/2018,1213,2,rock,75,
20/06/2018,1213,2,soil,0,
20/06/2018,1213,2,grass (dead),7,
20/06/2018,1213,2,poo,0.5,
20/06/2018,1213,2,Erodium cicutarium,0,
20/06/2018,1211,3,Purshia tridentata,0,
20/06/2018,1211,3,Tragopogon dubius,2,
20/06/2018,1211,3,Poa bulbosa,2,
20/06/2018,1211,3,Bromus briziformis,3,
20/06/2018,1211,3,Alyssum desertorum,1,
20/06/2018,1211,3,Epilobium brachycarpum,1,
20/06/2018,1211,3,Bromus tectorum,6,
20/06/2018,1211,3,Pseudoroegneria spicata,20,
20/06/2018,1211,3,Lactuca serriola,2,
20/06/2018,1211,3,Erodium cicutarium,1,
20/06/2018,1211,3,Lithospermum ruderale,0,
20/06/2018,1211,3,rock,21,
20/06/2018,1211,3,soil,19,
20/06/2018,1211,3,organic matter,16,grass (dead)
20/06/2018,1211,4,Purshia tridentata,0,
20/06/2018,1211,4,Tragopogon dubius,3,
20/06/2018,1211,4,Poa bulbosa,3,
20/06/2018,1211,4,Bromus briziformis,0.5,
20/06/2018,1211,4,Alyssum desertorum,1,
20/06/2018,1211,4,Epilobium brachycarpum,0,
20/06/2018,1211,4,Bromus tectorum,0.5,
20/06/2018,1211,4,Pseudoroegneria spicata,30,
20/06/2018,1211,4,Lactuca serriola,1,
20/06/2018,1211,4,Erodium cicutarium,0.5,
20/06/2018,1211,4,Lithospermum ruderale,9,
20/06/2018,1211,4,rock,25,
20/06/2018,1211,4,soil,15,
20/06/2018,1211,4,organic matter,13,grass (dead)
20/06/2018,1211,2,Purshia tridentata,0,
20/06/2018,1211,2,Tragopogon dubius,5,
20/06/2018,1211,2,Poa bulbosa,2,
20/06/2018,1211,2,Bromus briziformis,1,
20/06/2018,1211,2,Alyssum desertorum,2,
20/06/2018,1211,2,Epilobium brachycarpum,0,
20/06/2018,1211,2,Bromus tectorum,0,
20/06/2018,1211,2,Pseudoroegneria spicata,25,
20/06/2018,1211,2,Lactuca serriola,0.5,
20/06/2018,1211,2,Erodium cicutarium,2,
20/06/2018,1211,2,Lithospermum ruderale,0,
20/06/2018,1211,2,rock,13,
20/06/2018,1211,2,soil,38,
20/06/2018,1211,2,organic matter,11,grass (dead)
20/06/2018,1211,1,Purshia tridentata,0,
20/06/2018,1211,1,Tragopogon dubius,2,
20/06/2018,1211,1,Poa bulbosa,2,
20/06/2018,1211,1,Bromus briziformis,2,
20/06/2018,1211,1,Alyssum desertorum,0.5,
20/06/2018,1211,1,Epilobium brachycarpum,0,
20/06/2018,1211,1,Bromus tectorum,1,
20/06/2018,1211,1,Pseudoroegneria spicata,35,
20/06/2018,1211,1,Lactuca serriola,0.5,
20/06/2018,1211,1,Erodium cicutarium,1,
20/06/2018,1211,1,Lithospermum ruderale,0,
20/06/2018,1211,1,rock,21,
20/06/2018,1211,1,soil,17,
20/06/2018,1211,1,organic matter,18,grass (dead)
20/06/2018,1212,4,Crepis acuminata,5,
20/06/2018,1212,4,Eriogonum heracleoides,40,
20/06/2018,1212,4,Galium aparine,0,
20/06/2018,1212,4,Helianthella uniflora,13,
20/06/2018,1212,4,Poa secunda,2,
20/06/2018,1212,4,Elymus lanceolatus,17,
20/06/2018,1212,4,Poa bulbosa,0.5,
20/06/2018,1212,4,Epilobium brachycarpum,0.5,
20/06/2018,1212,4,Balsamorhiza sagittata,0,
20/06/2018,1212,4,Poa secunda,0,
20/06/2018,1212,4,Bromus japonicus,0,
20/06/2018,1212,4,rock,7,
20/06/2018,1212,4,soil,10,
20/06/2018,1212,4,grass (dead),11,
20/06/2018,1212,4,Alyssum desertorum,0.5,
20/06/2018,1212,4,Bromus briziformis,0,
20/06/2018,1212,4,Bromus tectorum,0,
20/06/2018,1212,4,Tragopogon dubius,0,
20/06/2018,1212,4,Purshia tridentata,0,
20/06/2018,1212,2,Crepis acuminata,1,
20/06/2018,1212,2,Eriogonum heracleoides,0,
20/06/2018,1212,2,Galium aparine,2,
20/06/2018,1212,2,Helianthella uniflora,6,
20/06/2018,1212,2,Poa secunda,0,
20/06/2018,1212,2,Elymus lanceolatus,20,
20/06/2018,1212,2,Poa bulbosa,3,
20/06/2018,1212,2,Epilobium brachycarpum,4,
20/06/2018,1212,2,Balsamorhiza sagittata,0,
20/06/2018,1212,2,Poa secunda,0.5,
20/06/2018,1212,2,Bromus japonicus,0.5,
20/06/2018,1212,2,rock,2,
20/06/2018,1212,2,soil,12,
20/06/2018,1212,2,grass (dead),23,
20/06/2018,1212,2,Alyssum desertorum,0,
20/06/2018,1212,2,Bromus briziformis,0.5,
20/06/2018,1212,2,Bromus tectorum,0.5,
20/06/2018,1212,2,Tragopogon dubius,0,
20/06/2018,1212,2,Purshia tridentata,0,
20/06/2018,1212,1,Crepis acuminata,3,
20/06/2018,1212,1,Eriogonum heracleoides,0,
20/06/2018,1212,1,Galium aparine,0,
20/06/2018,1212,1,Helianthella uniflora,9,
20/06/2018,1212,1,Poa secunda,0,
20/06/2018,1212,1,Elymus lanceolatus,4,
20/06/2018,1212,1,Poa bulbosa,9,
20/06/2018,1212,1,Epilobium brachycarpum,0.5,
20/06/2018,1212,1,Balsamorhiza sagittata,0,
20/06/2018,1212,1,Poa secunda,0,
20/06/2018,1212,1,Bromus japonicus,0.5,
20/06/2018,1212,1,rock,8,
20/06/2018,1212,1,soil,12,
20/06/2018,1212,1,grass (dead),18,
20/06/2018,1212,1,Alyssum desertorum,0,
20/06/2018,1212,1,Bromus briziformis,0,
20/06/2018,1212,1,Bromus tectorum,0,
20/06/2018,1212,1,Tragopogon dubius,0,
20/06/2018,1212,1,Purshia tridentata,0,
20/06/2018,1212,3,Crepis acuminata,9,
20/06/2018,1212,3,Eriogonum umbellatum,0,
20/06/2018,1212,3,Galium aparine,0,
20/06/2018,1212,3,Helianthella uniflora,19,
20/06/2018,1212,3,Poa secunda,0,
20/06/2018,1212,3,Elymus lanceolatus,44,
20/06/2018,1212,3,Poa bulbosa,0.5,
20/06/2018,1212,3,Epilobium brachycarpum,0.5,
20/06/2018,1212,3,Balsamorhiza sagittata,2,
20/06/2018,1212,3,Poa secunda,0,
20/06/2018,1212,3,Bromus japonicus,0,
20/06/2018,1212,3,rock,3,
20/06/2018,1212,3,soil,15,
20/06/2018,1212,3,grass (dead),3,
20/06/2018,1212,3,Alyssum desertorum,0.5,
20/06/2018,1212,3,Bromus briziformis,0.5,
20/06/2018,1212,3,Bromus tectorum,0.5,
20/06/2018,1212,3,Tragopogon dubius,2,
20/06/2018,1212,3,Purshia tridentata,0,
20/06/2018,1221,4,Tragopogon dubius,2,
20/06/2018,1221,4,Berberis repens,5,
20/06/2018,1221,4,Alyssum desertorum,1,
20/06/2018,1221,4,Crepis acuminata,5,
20/06/2018,1221,4,Poa bulbosa,2,
20/06/2018,1221,4,Bromus briziformis,2,
20/06/2018,1221,4,Bromus japonicus,0.5,
20/06/2018,1221,4,Pseudoroegneria spicata,8,
20/06/2018,1221,4,rock,54,
20/06/2018,1221,4,soil,8,
20/06/2018,1221,4,moss,4,
20/06/2018,1221,4,Bromus tectorum,1,
20/06/2018,1221,4,grass (dead),10,
20/06/2018,1221,4,poo,1,
20/06/2018,1221,4,Circium sp.,0,
20/06/2018,1221,3,Tragopogon dubius,4,
20/06/2018,1221,3,Berberis repens,4,
20/06/2018,1221,3,Alyssum desertorum,1,
20/06/2018,1221,3,Crepis acuminata,0,
20/06/2018,1221,3,Poa bulbosa,2,
20/06/2018,1221,3,Bromus briziformis,2,
20/06/2018,1221,3,Bromus japonicus,0,
20/06/2018,1221,3,Pseudoroegneria spicata,4,
20/06/2018,1221,3,rock,60,
20/06/2018,1221,3,soil,0,
20/06/2018,1221,3,moss,10,
20/06/2018,1221,3,Bromus tectorum,1,
20/06/2018,1221,3,grass (dead),5,
20/06/2018,1221,3,poo,0.5,
20/06/2018,1221,3,Circium sp.,0,
20/06/2018,1221,1,Tragopogon dubius,0,
20/06/2018,1221,1,Berberis repens,0,
20/06/2018,1221,1,Alyssum desertorum,1,
20/06/2018,1221,1,Crepis acuminata,0,
20/06/2018,1221,1,Poa bulbosa,2,
20/06/2018,1221,1,Bromus briziformis,4,
20/06/2018,1221,1,Bromus japonicus,0.5,
20/06/2018,1221,1,Pseudoroegneria spicata,0,
20/06/2018,1221,1,rock,60,
20/06/2018,1221,1,soil,5,
20/06/2018,1221,1,moss,9,
20/06/2018,1221,1,Bromus tectorum,1,
20/06/2018,1221,1,grass (dead),8,
20/06/2018,1221,1,poo,7,
20/06/2018,1221,1,Circium sp.,1,
20/06/2018,1221,2,Tragopogon dubius,0,
20/06/2018,1221,2,Berberis repens,12,
20/06/2018,1221,2,Alyssum desertorum,11,
20/06/2018,1221,2,Crepis acuminata,0,
20/06/2018,1221,2,Poa bulbosa,1,
20/06/2018,1221,2,Bromus briziformis,1,
20/06/2018,1221,2,Bromus japonicus,1,
20/06/2018,1221,2,Pseudoroegneria spicata,1,
20/06/2018,1221,2,rock,55,
20/06/2018,1221,2,soil,2,
20/06/2018,1221,2,moss,4,
20/06/2018,1221,2,Bromus tectorum,1,
20/06/2018,1221,2,grass (dead),7,
20/06/2018,1221,2,poo,0,
20/06/2018,1221,2,Circium sp.,2,
22/06/2018,2111,4,Poa bulbosa,40,
22/06/2018,2111,4,Bromus briziformis,8,
22/06/2018,2111,4,Crepis acuminata,5,
22/06/2018,2111,4,Bromus tectorum,3,
22/06/2018,2111,4,Galium aparine,3,
22/06/2018,2111,4,Tragopogon dubius,0.5,
22/06/2018,2111,4,Crepis acuminata,0,
22/06/2018,2111,4,Acer grandidentatum,0,
22/06/2018,2111,4,Prunus virginiana,0,
22/06/2018,2111,4,Symphoricarpos oreophilus,0,
22/06/2018,2111,4,organic matter,45,Acer grandidentatum (leaves)
22/06/2018,2111,4,rock,1,
22/06/2018,2111,4,soil,4,
22/06/2018,2111,4,organic matter,2,grass (dead)
22/06/2018,2111,4,Epilobium brachycarpum,3,
22/06/2018,2111,4,Collinsia parviflora,0,
22/06/2018,2111,4,Senecio integerrimus,0,
22/06/2018,2111,4,Viola purpurea,0,
22/06/2018,2111,3,Poa bulbosa,2,
22/06/2018,2111,3,Bromus briziformis,8,
22/06/2018,2111,3,Crepis acuminata,17,
22/06/2018,2111,3,Bromus tectorum,2,
22/06/2018,2111,3,Galium aparine,0,
22/06/2018,2111,3,Tragopogon dubius,0,
22/06/2018,2111,3,Crepis acuminata,2,
22/06/2018,2111,3,Acer grandidentatum,0,
22/06/2018,2111,3,Prunus virginiana,0,
22/06/2018,2111,3,Symphoricarpos oreophilus,0,
22/06/2018,2111,3,organic matter,39,
22/06/2018,2111,3,rock,2,
22/06/2018,2111,3,soil,8,
22/06/2018,2111,3,organic matter,6,
22/06/2018,2111,3,Epilobium brachycarpum,0,
22/06/2018,2111,3,Collinsia parviflora,4,
22/06/2018,2111,3,Senecio integerrimus,0,
22/06/2018,2111,3,Viola purpurea,0,
22/06/2018,2111,1,Poa bulbosa,0,
22/06/2018,2111,1,Bromus briziformis,9,
22/06/2018,2111,1,Crepis acuminata,5,
22/06/2018,2111,1,Bromus tectorum,9,
22/06/2018,2111,1,Galium aparine,3,
22/06/2018,2111,1,Tragopogon dubius,0,
22/06/2018,2111,1,Crepis acuminata,0,
22/06/2018,2111,1,Acer grandidentatum,0,
22/06/2018,2111,1,Prunus virginiana,0,
22/06/2018,2111,1,Symphoricarpos oreophilus,0,
22/06/2018,2111,1,organic matter,47,
22/06/2018,2111,1,rock,3,
22/06/2018,2111,1,soil,10,
22/06/2018,2111,1,organic matter,6,
22/06/2018,2111,1,Epilobium brachycarpum,0,
22/06/2018,2111,1,Collinsia parviflora,0,
22/06/2018,2111,1,Senecio integerrimus,0,
22/06/2018,2111,1,Viola purpurea,0,
22/06/2018,2111,2,Poa bulbosa,2,
22/06/2018,2111,2,Bromus briziformis,8,
22/06/2018,2111,2,Crepis acuminata,4,
22/06/2018,2111,2,Bromus tectorum,6,
22/06/2018,2111,2,Galium aparine,13,
22/06/2018,2111,2,Tragopogon dubius,0,
22/06/2018,2111,2,Crepis acuminata,0,
22/06/2018,2111,2,Acer grandidentatum,0,
22/06/2018,2111,2,Prunus virginiana,0,
22/06/2018,2111,2,Symphoricarpos oreophilus,0,
22/06/2018,2111,2,organic matter,38,
22/06/2018,2111,2,rock,1,
22/06/2018,2111,2,soil,7,
22/06/2018,2111,2,organic matter,5,
22/06/2018,2111,2,Epilobium brachycarpum,0,
22/06/2018,2111,2,Collinsia parviflora,0,
22/06/2018,2111,2,Senecio integerrimus,7,
22/06/2018,2111,2,Viola purpurea,2,
22/06/2018,2113,1,Symphoricarpos oreophilus,21,
22/06/2018,2113,1,Crepis acuminata,18,
22/06/2018,2113,1,Achillea millefolium,4,
22/06/2018,2113,1,Tragopogon dubius,2,
22/06/2018,2113,1,Eriogonum heracleoides,16,
22/06/2018,2113,1,Chrysothamnus viscidiflorus,0,
22/06/2018,2113,1,Bromus japonicus,2,
22/06/2018,2113,1,Bromus tectorum,3,
22/06/2018,2113,1,Poa secunda,3,
22/06/2018,2113,1,Poa bulbosa,2,
22/06/2018,2113,1,Poa pratensis,0.5,
22/06/2018,2113,1,Balsamorhiza sagittata,0,
22/06/2018,2113,1,Helianthella uniflora,5,
22/06/2018,2113,1,grass (dead),19,
22/06/2018,2113,1,Purshia tridentata,4,
22/06/2018,2113,1,rock,1,
22/06/2018,2113,1,Galium aparine,0.5,
22/06/2018,2113,1,Purshia tridentata,0,
22/06/2018,2113,1,Lactuca serriola,0,
22/06/2018,2113,1,Epilobium brachycarpum,0,
22/06/2018,2113,1,Lomatium dissectum,0,
22/06/2018,2113,1,Alyssum desertorum,0,
22/06/2018,2113,1,Pseudoroegneria spicata,0,
22/06/2018,2113,2,Symphoricarpos oreophilus,60,
22/06/2018,2113,2,Crepis acuminata,3,
22/06/2018,2113,2,Achillea millefolium,2,
22/06/2018,2113,2,Tragopogon dubius,0.5,
22/06/2018,2113,2,Eriogonum heracleoides,0,
22/06/2018,2113,2,Chrysothamnus viscidiflorus,0,
22/06/2018,2113,2,Bromus japonicus,1,
22/06/2018,2113,2,Bromus tectorum,0.5,
22/06/2018,2113,2,Poa secunda,0,
22/06/2018,2113,2,Poa bulbosa,0,
22/06/2018,2113,2,Poa pratensis,0,
22/06/2018,2113,2,Balsamorhiza sagittata,6,
22/06/2018,2113,2,Helianthella uniflora,0,
22/06/2018,2113,2,grass (dead),0,
22/06/2018,2113,2,Purshia tridentata,20,
22/06/2018,2113,2,rock,0,
22/06/2018,2113,2,Galium aparine,5,
22/06/2018,2113,2,Purshia tridentata,0,
22/06/2018,2113,2,Lactuca serriola,1,
22/06/2018,2113,2,Epilobium brachycarpum,1,
22/06/2018,2113,2,Lomatium dissectum,0,
22/06/2018,2113,2,Alyssum desertorum,0,
22/06/2018,2113,2,Pseudoroegneria spicata,0,
22/06/2018,2113,3,Symphoricarpos oreophilus,7,
22/06/2018,2113,3,Crepis acuminata,0,
22/06/2018,2113,3,Achillea millefolium,9,
22/06/2018,2113,3,Tragopogon dubius,3,
22/06/2018,2113,3,Eriogonum heracleoides,4,
22/06/2018,2113,3,Chrysothamnus viscidiflorus,18,
22/06/2018,2113,3,Bromus japonicus,1,
22/06/2018,2113,3,Bromus tectorum,0,
22/06/2018,2113,3,Poa secunda,0,
22/06/2018,2113,3,Poa bulbosa,3,
22/06/2018,2113,3,Poa pratensis,0,
22/06/2018,2113,3,Balsamorhiza sagittata,0,
22/06/2018,2113,3,Helianthella uniflora,23,
22/06/2018,2113,3,grass (dead),16,
22/06/2018,2113,3,Purshia tridentata,11,
22/06/2018,2113,3,rock,1,
22/06/2018,2113,3,Galium aparine,0,
22/06/2018,2113,3,Purshia tridentata,0,
22/06/2018,2113,3,Lactuca serriola,0,
22/06/2018,2113,3,Epilobium brachycarpum,0,
22/06/2018,2113,3,Lomatium dissectum,0,
22/06/2018,2113,3,Alyssum desertorum,0,
22/06/2018,2113,3,Pseudoroegneria spicata,0,
22/06/2018,2113,4,Symphoricarpos oreophilus,85,
22/06/2018,2113,4,Crepis acuminata,0,
22/06/2018,2113,4,Achillea millefolium,11,
22/06/2018,2113,4,Tragopogon dubius,2,
22/06/2018,2113,4,Eriogonum heracleoides,0,
22/06/2018,2113,4,Chrysothamnus viscidiflorus,0,
22/06/2018,2113,4,Bromus japonicus,1,
22/06/2018,2113,4,Bromus tectorum,1,
22/06/2018,2113,4,Poa secunda,0,
22/06/2018,2113,4,Poa bulbosa,3,
22/06/2018,2113,4,Poa pratensis,0,
22/06/2018,2113,4,Balsamorhiza sagittata,0,
22/06/2018,2113,4,Helianthella uniflora,5,
22/06/2018,2113,4,grass (dead),1,
22/06/2018,2113,4,Purshia tridentata,5,
22/06/2018,2113,4,rock,0,
22/06/2018,2113,4,Galium aparine,0,
22/06/2018,2113,4,Purshia tridentata,0,
22/06/2018,2113,4,Lactuca serriola,0.5,
22/06/2018,2113,4,Epilobium brachycarpum,0,
22/06/2018,2113,4,Lomatium dissectum,0,
22/06/2018,2113,4,Alyssum desertorum,0.5,
22/06/2018,2113,4,Pseudoroegneria spicata,0.5,
22/06/2018,2112,2,Symphoricarpos oreophilus,95,
22/06/2018,2112,2,Galium aparine,1,
22/06/2018,2112,2,Pseudoroegneria spicata,2,
22/06/2018,2112,2,Lathyrus pauciflorus,0,
22/06/2018,2112,2,Achillea millefolium,2,
22/06/2018,2112,2,Crepis acuminata,5,
22/06/2018,2112,2,Prunus virginiana,4,
22/06/2018,2112,2,Lactuca serriola,0.5,
22/06/2018,2112,2,grass (dead),5,
22/06/2018,2112,2,Eriogonum heracleoides,0,
22/06/2018,2112,2,Helianthella uniflora,0,
22/06/2018,2112,2,Poa pratensis,0,
22/06/2018,2112,2,rock,0,
22/06/2018,2112,2,Poa pratensis,0,
22/06/2018,2112,4,Symphoricarpos oreophilus,90,
22/06/2018,2112,4,Galium aparine,0.5,
22/06/2018,2112,4,Pseudoroegneria spicata,15,
22/06/2018,2112,4,Lathyrus pauciflorus,0,
22/06/2018,2112,4,Achillea millefolium,2,
22/06/2018,2112,4,Crepis acuminata,0,
22/06/2018,2112,4,Prunus virginiana,2,
22/06/2018,2112,4,Lactuca serriola,0,
22/06/2018,2112,4,grass (dead),3,
22/06/2018,2112,4,Eriogonum heracleoides,2,
22/06/2018,2112,4,Helianthella uniflora,1,
22/06/2018,2112,4,Poa pratensis,0,
22/06/2018,2112,4,rock,0,
22/06/2018,2112,4,Poa pratensis,0,
22/06/2018,2112,3,Symphoricarpos oreophilus,46,
22/06/2018,2112,3,Galium aparine,1,
22/06/2018,2112,3,Pseudoroegneria spicata,5,
22/06/2018,2112,3,Lathyrus pauciflorus,9,
22/06/2018,2112,3,Achillea millefolium,0.5,
22/06/2018,2112,3,Crepis acuminata,33,
22/06/2018,2112,3,Prunus virginiana,0,
22/06/2018,2112,3,Lactuca serriola,0,
22/06/2018,2112,3,grass (dead),13,
22/06/2018,2112,3,Eriogonum heracleoides,0,
22/06/2018,2112,3,Helianthella uniflora,4,
22/06/2018,2112,3,Poa pratensis,1,
22/06/2018,2112,3,rock,2,
22/06/2018,2112,3,Poa pratensis,0,
22/06/2018,2112,1,Symphoricarpos oreophilus,28,
22/06/2018,2112,1,Galium aparine,0.5,
22/06/2018,2112,1,Pseudoroegneria spicata,8,
22/06/2018,2112,1,Lathyrus pauciflorus,1,
22/06/2018,2112,1,Achillea millefolium,6,
22/06/2018,2112,1,Crepis acuminata,5,
22/06/2018,2112,1,Prunus virginiana,12,
22/06/2018,2112,1,Lactuca serriola,0,
22/06/2018,2112,1,grass (dead),2,
22/06/2018,2112,1,Eriogonum heracleoides,0,
22/06/2018,2112,1,Helianthella uniflora,1,
22/06/2018,2112,1,Poa pratensis,2,
22/06/2018,2112,1,rock,0,
22/06/2018,2112,1,Poa pratensis,50,
22/06/2018,2121,4,Balsamorhiza sagittata,6,
22/06/2018,2121,4,Crepis acuminata,3,
22/06/2018,2121,4,Tragopogon dubius,2,
22/06/2018,2121,4,Poa bulbosa,3,
22/06/2018,2121,4,Elymus lanceolatus,8,
22/06/2018,2121,4,Bromus tectorum,0,
22/06/2018,2121,4,Bromus briziformis,2,
22/06/2018,2121,4,grass (dead),75,
22/06/2018,2121,4,rock,3,
22/06/2018,2121,4,soil,7,
22/06/2018,2121,4,moss,5,
22/06/2018,2121,4,Alyssum desertorum,0.5,
22/06/2018,2121,4,Lactuca serriola,0,
22/06/2018,2121,3,Balsamorhiza sagittata,85,
22/06/2018,2121,3,Crepis acuminata,0,
22/06/2018,2121,3,Tragopogon dubius,1,
22/06/2018,2121,3,Poa bulbosa,3,
22/06/2018,2121,3,Elymus lanceolatus,4,
22/06/2018,2121,3,Bromus tectorum,0.5,
22/06/2018,2121,3,Bromus briziformis,2,
22/06/2018,2121,3,grass (dead),14,
22/06/2018,2121,3,rock,0,
22/06/2018,2121,3,soil,0,
22/06/2018,2121,3,moss,2,
22/06/2018,2121,3,Alyssum desertorum,0,
22/06/2018,2121,3,Lactuca serriola,0.5,
22/06/2018,2121,1,Balsamorhiza sagittata,63,
22/06/2018,2121,1,Crepis acuminata,0,
22/06/2018,2121,1,Tragopogon dubius,2,
22/06/2018,2121,1,Poa bulbosa,2,
22/06/2018,2121,1,Elymus lanceolatus,7,
22/06/2018,2121,1,Bromus tectorum,0.5,
22/06/2018,2121,1,Bromus briziformis,7,
22/06/2018,2121,1,grass (dead),37,
22/06/2018,2121,1,rock,10,
22/06/2018,2121,1,soil,0,
22/06/2018,2121,1,moss,3,
22/06/2018,2121,1,Alyssum desertorum,0.5,
22/06/2018,2121,1,Lactuca serriola,0,
22/06/2018,2121,2,Balsamorhiza sagittata,38,
22/06/2018,2121,2,Crepis acuminata,0,
22/06/2018,2121,2,Tragopogon dubius,1,
22/06/2018,2121,2,Poa bulbosa,4,
22/06/2018,2121,2,Elymus lanceolatus,0.5,
22/06/2018,2121,2,Bromus tectorum,0.5,
22/06/2018,2121,2,Bromus briziformis,3,
22/06/2018,2121,2,grass (dead),36,
22/06/2018,2121,2,rock,1,
22/06/2018,2121,2,soil,2,
22/06/2018,2121,2,moss,4,
22/06/2018,2121,2,Alyssum desertorum,1,
22/06/2018,2121,2,Lactuca serriola,0,
22/06/2018,2122,3,Tragopogon dubius,6,
22/06/2018,2122,3,Bromus tectorum,4,
22/06/2018,2122,3,Bromus japonicus,5,
22/06/2018,2122,3,Poa bulbosa,4,
22/06/2018,2122,3,Pseudoroegneria spicata,23,
22/06/2018,2122,3,Erodium cicutarium,0.5,
22/06/2018,2122,3,Lactuca serriola,2,
22/06/2018,2122,3,organic matter,54,grass (dead)
22/06/2018,2122,3,rock,2,
22/06/2018,2122,3,soil,2,
22/06/2018,2122,3,moss,0,
22/06/2018,2122,3,Crepis acuminata,0,
22/06/2018,2122,3,Helianthella uniflora,2,
22/06/2018,2122,3,Alyssum desertorum,0,
22/06/2018,2122,3,Poa pratensis,0,
22/06/2018,2122,4,Tragopogon dubius,5,
22/06/2018,2122,4,Bromus tectorum,9,
22/06/2018,2122,4,Bromus japonicus,8,
22/06/2018,2122,4,Poa bulbosa,2,
22/06/2018,2122,4,Pseudoroegneria spicata,23,
22/06/2018,2122,4,Erodium cicutarium,0,
22/06/2018,2122,4,Lactuca serriola,0.5,
22/06/2018,2122,4,organic matter,45,grass (dead)
22/06/2018,2122,4,rock,5,
22/06/2018,2122,4,soil,6,
22/06/2018,2122,4,moss,0,
22/06/2018,2122,4,Crepis acuminata,0,
22/06/2018,2122,4,Helianthella uniflora,0,
22/06/2018,2122,4,Alyssum desertorum,0.5,
22/06/2018,2122,4,Poa pratensis,0.5,
22/06/2018,2122,2,Tragopogon dubius,1,
22/06/2018,2122,2,Bromus tectorum,50,
22/06/2018,2122,2,Bromus japonicus,13,
22/06/2018,2122,2,Poa bulbosa,3,
22/06/2018,2122,2,Pseudoroegneria spicata,0,
22/06/2018,2122,2,Erodium cicutarium,0.5,
22/06/2018,2122,2,Lactuca serriola,0.5,
22/06/2018,2122,2,organic matter,30,grass (dead)
22/06/2018,2122,2,rock,2,
22/06/2018,2122,2,soil,0,
22/06/2018,2122,2,moss,0,
22/06/2018,2122,2,Crepis acuminata,0,
22/06/2018,2122,2,Helianthella uniflora,0,
22/06/2018,2122,2,Alyssum desertorum,0.5,
