"","Site","Plot","Quadrant","Species","Cover","Year","SLA","Height","SeedMass","Introduced_status","Majortriad","Minortriad","Beta_contrib_major","Beta_contrib_minor","Beta_contrib_plot","Phylo_dist","csMSPD"
"2394","Knepp","SZ222","2","Festuca rubra",25,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ2",2,0.0595861584040376,0.021804854091644,0.0196900629191174,NA,NA
"2395","Knepp","SZ222","2","Rumex crispus",5,2023,23.9109785253333,0.616544833333333,1.7043535,"Native","SZ2",2,0.0153693161002496,0.0164611925481412,0.0464996768275147,270.351605079208,-0.6981356190593
"2396","Knepp","SZ222","2","Geranium dissectum",1,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ2",2,0.00910018225241957,0.0284684850992018,0.00516663075861274,272.789544287129,-0.590410015074475
"2397","Knepp","SZ222","2","Agrostis stolonifera",9,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ2",2,0.0524552640204271,0.13042657026372,0.0294595557778273,306.903665594059,0.916996039293429
"2398","Knepp","SZ222","3","Rosa canina",40,2023,12.3085283065587,1.64,15.5887229090909,"Native","SZ2",2,0.00530954412379786,0.0510271584410198,0.223887332873219,265.858201346535,-0.896686357928101
"2399","Knepp","SZ222","3","Pulicaria dysenterica",30,2023,30.55,0.45,0.110909090909091,"Native","SZ2",2,0.0550409603633897,0.0332889011291799,0.0351701768100809,258.324134811881,-1.22959534321801
"2400","Knepp","SZ222","3","Ranunculus repens",1,2023,23.6490374169643,0.253909090909091,2.3,"Native","SZ2",2,0.0115716643167609,0.00476786767200822,0.00688884101148365,302.983486613861,0.743774472898994
"2401","Knepp","SZ222","3","Poa trivialis",5,2023,30.931112458,0.3117125,0.154926923076923,"Native","SZ2",2,0.0201475746854869,0.0294387452544345,0.0101618516227964,306.829773039604,0.913730937344687
"2402","Knepp","SZ222","3","Agrostis stolonifera",23,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ2",2,0.0524552640204271,0.13042657026372,0.0294595557778273,306.903665594059,0.916996039293429
"2403","Knepp","SZ222","3","Vicia sativa",1,2023,27.5850878118584,0.696686666666667,24.8787125,"Introduced","SZ2",2,0.0110492764431162,0.00157006641356984,0.00688884101148365,263.430852168317,-1.00394401860152
"2404","Knepp","SZ222","4","Rosa canina",20,2023,12.3085283065587,1.64,15.5887229090909,"Native","SZ2",2,0.00530954412379786,0.0510271584410198,0.223887332873219,265.858201346535,-0.896686357928101
"2405","Knepp","SZ222","4","Pulicaria dysenterica",60,2023,30.55,0.45,0.110909090909091,"Native","SZ2",2,0.0550409603633897,0.0332889011291799,0.0351701768100809,258.324134811881,-1.22959534321801
"2406","Knepp","SZ222","4","Rumex crispus",4,2023,23.9109785253333,0.616544833333333,1.7043535,"Native","SZ2",2,0.0153693161002496,0.0164611925481412,0.0464996768275147,270.351605079208,-0.6981356190593
"2407","Knepp","SZ222","4","Festuca rubra",10,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ2",2,0.0595861584040376,0.021804854091644,0.0196900629191174,NA,NA
"2408","Knepp","SZ222","4","Poa trivialis",2,2023,30.931112458,0.3117125,0.154926923076923,"Native","SZ2",2,0.0201475746854869,0.0294387452544345,0.0101618516227964,306.829773039604,0.913730937344687
"2409","Knepp","SZ222","4","Trifolium repens",2,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ2",2,0.0272180228062213,0.0302292664257101,0.123302866083134,263.751820752475,-0.989761329190608
"2410","Knepp","SZ222","4","Holcus lanatus",2,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ2",2,0.03656849255473,0.00541206471102358,0.000646895907997578,306.938787772277,0.918547988517382
"2411","Knepp","SZ233","1","Pulicaria dysenterica",25,2023,30.55,0.45,0.110909090909091,"Native","SZ2",3,0.0550409603633897,0.0332889011291799,NA,258.324134811881,-1.22959534321801
"2412","Knepp","SZ233","1","Lotus corniculatus",5,2023,22.0211194113235,0.165488888888889,1.21033653731343,"Native","SZ2",3,0.011106879810203,0.0381440048915155,NA,265.841476089109,-0.89742539951377
"2413","Knepp","SZ233","1","Stellaria graminea",2,2023,32.70140609,0.2949,0.2715,"Native","SZ2",3,0.00911611900112919,0.0093275289328369,NA,269.75524560396,-0.724487049174696
"2414","Knepp","SZ233","1","Trifolium repens",8,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ2",3,0.0272180228062213,0.0302292664257101,NA,263.751820752475,-0.989761329190608
"2415","Knepp","SZ233","1","Holcus lanatus",6,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ2",3,0.03656849255473,0.00541206471102358,NA,306.938787772277,0.918547988517382
"2416","Knepp","SZ233","1","Festuca rubra",30,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ2",3,0.0595861584040376,0.021804854091644,NA,NA,NA
"2417","Knepp","SZ233","1","Agrostis stolonifera",30,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ2",3,0.0524552640204271,0.13042657026372,NA,306.903665594059,0.916996039293429
"2418","Knepp","SZ233","2","Prunus padus",25,2023,20.8324271686957,8.14285714285714,106.666274444444,"Native","SZ2",3,0.00379548006808326,0.0621835262189127,NA,265.588465,-0.90860524038124
"2419","Knepp","SZ233","2","Rubus fruticosus",20,2023,15.78375,1.82875,2.295,"Native","SZ2",3,0.157448238236281,0.369507690694316,NA,266.349100049505,-0.874994939577298
"2420","Knepp","SZ233","2","Pulicaria dysenterica",15,2023,30.55,0.45,0.110909090909091,"Native","SZ2",3,0.0550409603633897,0.0332889011291799,NA,258.324134811881,-1.22959534321801
"2421","Knepp","SZ233","2","Geranium dissectum",7,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ2",3,0.00910018225241957,0.0284684850992018,NA,272.789544287129,-0.590410015074475
"2422","Knepp","SZ233","2","Holcus lanatus",4,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ2",3,0.03656849255473,0.00541206471102358,NA,306.938787772277,0.918547988517382
"2423","Knepp","SZ233","2","Agrostis stolonifera",10,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ2",3,0.0524552640204271,0.13042657026372,NA,306.903665594059,0.916996039293429
"2424","Knepp","SZ233","2","Festuca rubra",15,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ2",3,0.0595861584040376,0.021804854091644,NA,NA,NA
"2425","Knepp","SZ233","2","Trifolium repens",1,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ2",3,0.0272180228062213,0.0302292664257101,NA,263.751820752475,-0.989761329190608
"2426","Knepp","SZ233","2","Poa pratensis",3,2023,27.1786523841732,0.345505428571429,0.284569027027027,"Native","SZ2",3,0.0195750906388463,0.0123386991448539,NA,306.831512079208,0.91380778056173
"2427","Knepp","SZ233","3","Pulicaria dysenterica",8,2023,30.55,0.45,0.110909090909091,"Native","SZ2",3,0.0550409603633897,0.0332889011291799,NA,258.324134811881,-1.22959534321801
"2428","Knepp","SZ233","3","Holcus lanatus",5,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ2",3,0.03656849255473,0.00541206471102358,NA,306.938787772277,0.918547988517382
"2429","Knepp","SZ233","3","Geranium dissectum",6,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ2",3,0.00910018225241957,0.0284684850992018,NA,272.789544287129,-0.590410015074475
"2430","Knepp","SZ233","3","Trifolium repens",15,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ2",3,0.0272180228062213,0.0302292664257101,NA,263.751820752475,-0.989761329190608
"2431","Knepp","SZ233","3","Stellaria graminea",3,2023,32.70140609,0.2949,0.2715,"Native","SZ2",3,0.00911611900112919,0.0093275289328369,NA,269.75524560396,-0.724487049174696
"2432","Knepp","SZ233","3","Festuca rubra",15,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ2",3,0.0595861584040376,0.021804854091644,NA,NA,NA
"2433","Knepp","SZ233","3","Agrostis stolonifera",50,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ2",3,0.0524552640204271,0.13042657026372,NA,306.903665594059,0.916996039293429
"2434","Knepp","SZ233","4","Rubus fruticosus",10,2023,15.78375,1.82875,2.295,"Native","SZ2",3,0.157448238236281,0.369507690694316,NA,266.349100049505,-0.874994939577298
"2435","Knepp","SZ233","4","Pulicaria dysenterica",8,2023,30.55,0.45,0.110909090909091,"Native","SZ2",3,0.0550409603633897,0.0332889011291799,NA,258.324134811881,-1.22959534321801
"2436","Knepp","SZ233","4","Geranium dissectum",5,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ2",3,0.00910018225241957,0.0284684850992018,NA,272.789544287129,-0.590410015074475
"2437","Knepp","SZ233","4","Trifolium repens",4,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ2",3,0.0272180228062213,0.0302292664257101,NA,263.751820752475,-0.989761329190608
"2438","Knepp","SZ233","4","Holcus lanatus",2,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ2",3,0.03656849255473,0.00541206471102358,NA,306.938787772277,0.918547988517382
"2439","Knepp","SZ233","4","Festuca rubra",40,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ2",3,0.0595861584040376,0.021804854091644,NA,NA,NA
"2440","Knepp","SZ233","4","Agrostis stolonifera",31,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ2",3,0.0524552640204271,0.13042657026372,NA,306.903665594059,0.916996039293429
"2441","Knepp","SZ322","1","Carex canescens",0.5,2023,26.3890909090909,0.325,0.35,"Native","SZ3",2,3.46152860246263e-05,0.00101757633862009,NA,333.718993732673,2.10188916968739
"2442","Knepp","SZ322","1","Pulicaria dysenterica",10,2023,30.55,0.45,0.110909090909091,"Native","SZ3",2,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2443","Knepp","SZ322","1","Ranunculus repens",5,2023,23.6490374169643,0.253909090909091,2.3,"Native","SZ3",2,0.0115716643167609,0.0854764124440874,NA,302.983486613861,0.743774472898994
"2444","Knepp","SZ322","1","Potentilla reptans",5,2023,25.5120197681481,0.365625,0.278888888888889,"Native","SZ3",2,0.00890226493418685,0.0407030535448035,NA,265.222883306931,-0.924759256266351
"2445","Knepp","SZ322","1","Trifolium repens",7,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",2,0.0272180228062213,0.000317081049534855,NA,263.751820752475,-0.989761329190608
"2446","Knepp","SZ322","1","Poa trivialis",4,2023,30.931112458,0.3117125,0.154926923076923,"Native","SZ3",2,0.0201475746854869,0.0135352971548125,NA,306.829773039604,0.913730937344687
"2447","Knepp","SZ322","1","Juncus effusus",8,2023,9.21830191226316,0.796701285714286,0.02042,"Native","SZ3",2,0.0147099656178258,0.0946345994916682,NA,334.522866831683,2.13741003699887
"2448","Knepp","SZ322","1","Festuca rubra",15,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",2,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2449","Knepp","SZ322","1","Agrostis stolonifera",24,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",2,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2450","Knepp","SZ322","1","Taraxacum officinale",NA,2023,22.427206362375,0.2625,0.65024356,"Native","SZ3",2,0.00952220711820581,0.00545951439877814,NA,NA,NA
"2451","Knepp","SZ322","2","Rumex crispus",10,2023,23.9109785253333,0.616544833333333,1.7043535,"Native","SZ3",2,0.0153693161002496,0.0376411941194814,NA,270.351605079208,-0.6981356190593
"2452","Knepp","SZ322","2","Juncus effusus",15,2023,9.21830191226316,0.796701285714286,0.02042,"Native","SZ3",2,0.0147099656178258,0.0946345994916682,NA,334.522866831683,2.13741003699887
"2453","Knepp","SZ322","2","Ranunculus repens",4,2023,23.6490374169643,0.253909090909091,2.3,"Native","SZ3",2,0.0115716643167609,0.0854764124440874,NA,302.983486613861,0.743774472898994
"2454","Knepp","SZ322","2","Pulicaria dysenterica",8,2023,30.55,0.45,0.110909090909091,"Native","SZ3",2,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2455","Knepp","SZ322","2","Potentilla reptans",5,2023,25.5120197681481,0.365625,0.278888888888889,"Native","SZ3",2,0.00890226493418685,0.0407030535448035,NA,265.222883306931,-0.924759256266351
"2456","Knepp","SZ322","2","Agrostis stolonifera",10,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",2,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2457","Knepp","SZ322","2","Trifolium repens",3,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",2,0.0272180228062213,0.000317081049534855,NA,263.751820752475,-0.989761329190608
"2458","Knepp","SZ322","2","Holcus lanatus",2,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",2,0.03656849255473,0.00473924126026037,NA,306.938787772277,0.918547988517382
"2459","Knepp","SZ322","2","Poa pratensis",1,2023,27.1786523841732,0.345505428571429,0.284569027027027,"Native","SZ3",2,0.0195750906388463,0.00407030535448035,NA,306.831512079208,0.91380778056173
"2460","Knepp","SZ322","2","Festuca rubra",3,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",2,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2461","Knepp","SZ322","3","Pulicaria dysenterica",75,2023,30.55,0.45,0.110909090909091,"Native","SZ3",2,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2462","Knepp","SZ322","3","Ranunculus acris",8,2023,22.0026951640426,0.278068181818182,1.42876923076923,"Native","SZ3",2,0.0160419350626355,0.0264569848041223,NA,302.983486613861,0.743774472898994
"2463","Knepp","SZ322","3","Potentilla reptans",2,2023,25.5120197681481,0.365625,0.278888888888889,"Native","SZ3",2,0.00890226493418685,0.0407030535448035,NA,265.222883306931,-0.924759256266351
"2464","Knepp","SZ322","3","Ranunculus repens",2,2023,23.6490374169643,0.253909090909091,2.3,"Native","SZ3",2,0.0115716643167609,0.0854764124440874,NA,302.983486613861,0.743774472898994
"2465","Knepp","SZ322","3","Rumex acetosa",2,2023,31.2337672983824,0.135473684210526,0.654590909090909,"Native","SZ3",2,0.000830766864591032,0.0244218321268821,NA,270.423325386139,-0.694966502554267
"2466","Knepp","SZ322","3","Dactylis glomerata",2,2023,25.6180945078378,0.27101383,0.846644654545455,"Native","SZ3",2,0.0176141054707124,0.00775428671527544,NA,307.052056534653,0.923553013170969
"2467","Knepp","SZ322","3","Deschampsia cespitosa",2,2023,17.2273219146444,0.223133333333333,0.25475,"Native","SZ3",2,0.0177724369370467,0.012200402475723,NA,306.938787772277,0.918547988517382
"2468","Knepp","SZ322","3","Vicia sepium",5,2023,36.4687149142105,0.516666666666667,17.645,"Native","SZ3",2,0.00388556881066856,0.0029336143217211,NA,263.430851188119,-1.00394406191368
"2469","Knepp","SZ322","3","Festuca rubra",5,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",2,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2470","Knepp","SZ322","3","Agrostis stolonifera",5,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",2,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2471","Knepp","SZ322","4","Pulicaria dysenterica",35,2023,30.55,0.45,0.110909090909091,"Native","SZ3",2,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2472","Knepp","SZ322","4","Vicia sepium",4,2023,36.4687149142105,0.516666666666667,17.645,"Native","SZ3",2,0.00388556881066856,0.0029336143217211,NA,263.430851188119,-1.00394406191368
"2473","Knepp","SZ322","4","Rumex crispus",5,2023,23.9109785253333,0.616544833333333,1.7043535,"Native","SZ3",2,0.0153693161002496,0.0376411941194814,NA,270.351605079208,-0.6981356190593
"2474","Knepp","SZ322","4","Rumex acetosa",4,2023,31.2337672983824,0.135473684210526,0.654590909090909,"Native","SZ3",2,0.000830766864591032,0.0244218321268821,NA,270.423325386139,-0.694966502554267
"2475","Knepp","SZ322","4","Ranunculus repens",10,2023,23.6490374169643,0.253909090909091,2.3,"Native","SZ3",2,0.0115716643167609,0.0854764124440874,NA,302.983486613861,0.743774472898994
"2476","Knepp","SZ322","4","Galium aparine",2,2023,33.0207584241613,0.724702416666667,9.92278709523809,"Native","SZ3",2,0.00884720758471735,0.0153398340240879,NA,257.62745309901,-1.26037972785747
"2477","Knepp","SZ322","4","Ranunculus acris",5,2023,22.0026951640426,0.278068181818182,1.42876923076923,"Native","SZ3",2,0.0160419350626355,0.0264569848041223,NA,302.983486613861,0.743774472898994
"2478","Knepp","SZ322","4","Juncus effusus",8,2023,9.21830191226316,0.796701285714286,0.02042,"Native","SZ3",2,0.0147099656178258,0.0946345994916682,NA,334.522866831683,2.13741003699887
"2479","Knepp","SZ322","4","Potentilla reptans",8,2023,25.5120197681481,0.365625,0.278888888888889,"Native","SZ3",2,0.00890226493418685,0.0407030535448035,NA,265.222883306931,-0.924759256266351
"2480","Knepp","SZ322","4","Agrostis stolonifera",10,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",2,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2481","Knepp","SZ322","4","Dactylis glomerata",5,2023,25.6180945078378,0.27101383,0.846644654545455,"Native","SZ3",2,0.0176141054707124,0.00775428671527544,NA,307.052056534653,0.923553013170969
"2482","Knepp","SZ322","4","Geranium dissectum",3,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ3",2,0.00910018225241957,0.00736359611381633,NA,272.789544287129,-0.590410015074475
"2483","Knepp","SZ333","1","Pulicaria dysenterica",0.5,2023,30.55,0.45,0.110909090909091,"Native","SZ3",3,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2484","Knepp","SZ333","1","Bromus hordeaceus",20,2023,31.110411268302,0.136945598425197,2.64598094117647,"Native","SZ3",3,0.0127604621888097,0.0854046070364086,NA,307.325260267327,0.935625109561854
"2485","Knepp","SZ333","1","Senecio jacobaea",2,2023,26.9363701102381,0.686793103448276,0.2625,"Native","SZ3",3,0.00121447938174163,0.0160181218322706,NA,NA,NA
"2486","Knepp","SZ333","1","Trifolium repens",10,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",3,0.0272180228062213,0.000317081049534855,NA,263.751820752475,-0.989761329190608
"2487","Knepp","SZ333","1","Festuca rubra",5,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",3,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2488","Knepp","SZ333","1","Agrostis stolonifera",60,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",3,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2489","Knepp","SZ333","2","Pulicaria dysenterica",20,2023,30.55,0.45,0.110909090909091,"Native","SZ3",3,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2490","Knepp","SZ333","2","Dactylis glomerata",5,2023,25.6180945078378,0.27101383,0.846644654545455,"Native","SZ3",3,0.0176141054707124,0.00775428671527544,NA,307.052056534653,0.923553013170969
"2491","Knepp","SZ333","2","Holcus lanatus",2,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",3,0.03656849255473,0.00473924126026037,NA,306.938787772277,0.918547988517382
"2492","Knepp","SZ333","2","Festuca rubra",40,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",3,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2493","Knepp","SZ333","2","Agrostis stolonifera",29,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",3,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2494","Knepp","SZ333","2","Trifolium repens",2,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",3,0.0272180228062213,0.000317081049534855,NA,263.751820752475,-0.989761329190608
"2495","Knepp","SZ333","2","Senecio erucifolius",2,2023,14.3766666666667,0.675,0.373333333333333,"Native","SZ3",3,0.00156034991402437,0.0151282261749222,NA,NA,NA
"2496","Knepp","SZ333","3","Pulicaria dysenterica",30,2023,30.55,0.45,0.110909090909091,"Native","SZ3",3,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2497","Knepp","SZ333","3","Senecio jacobaea",5,2023,26.9363701102381,0.686793103448276,0.2625,"Native","SZ3",3,0.00121447938174163,0.0160181218322706,NA,NA,NA
"2498","Knepp","SZ333","3","Senecio erucifolius",5,2023,14.3766666666667,0.675,0.373333333333333,"Native","SZ3",3,0.00156034991402437,0.0151282261749222,NA,NA,NA
"2499","Knepp","SZ333","3","Holcus lanatus",3,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",3,0.03656849255473,0.00473924126026037,NA,306.938787772277,0.918547988517382
"2500","Knepp","SZ333","3","Bromus hordeaceus",10,2023,31.110411268302,0.136945598425197,2.64598094117647,"Native","SZ3",3,0.0127604621888097,0.0854046070364086,NA,307.325260267327,0.935625109561854
"2501","Knepp","SZ333","3","Festuca rubra",40,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",3,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2502","Knepp","SZ333","3","Agrostis stolonifera",10,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",3,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2503","Knepp","SZ333","4","Pulicaria dysenterica",30,2023,30.55,0.45,0.110909090909091,"Native","SZ3",3,0.0550409603633897,0.0824568618650654,NA,258.324134811881,-1.22959534321801
"2504","Knepp","SZ333","4","Senecio erucifolius",10,2023,14.3766666666667,0.675,0.373333333333333,"Native","SZ3",3,0.00156034991402437,0.0151282261749222,NA,NA,NA
"2505","Knepp","SZ333","4","Bromus hordeaceus",10,2023,31.110411268302,0.136945598425197,2.64598094117647,"Native","SZ3",3,0.0127604621888097,0.0854046070364086,NA,307.325260267327,0.935625109561854
"2506","Knepp","SZ333","4","Senecio jacobaea",2,2023,26.9363701102381,0.686793103448276,0.2625,"Native","SZ3",3,0.00121447938174163,0.0160181218322706,NA,NA,NA
"2507","Knepp","SZ333","4","Festuca rubra",16,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",3,0.0595861584040376,0.0557634927225023,NA,NA,NA
"2508","Knepp","SZ333","4","Holcus lanatus",3,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",3,0.03656849255473,0.00473924126026037,NA,306.938787772277,0.918547988517382
"2509","Knepp","SZ333","4","Vicia sepium",3,2023,36.4687149142105,0.516666666666667,17.645,"Native","SZ3",3,0.00388556881066856,0.0029336143217211,NA,263.430851188119,-1.00394406191368
"2510","Knepp","SZ333","4","Agrostis stolonifera",10,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",3,0.0524552640204271,0.0218550447466151,NA,306.903665594059,0.916996039293429
"2511","Knepp","SZ313","1","Pulicaria dysenterica",20,2023,30.55,0.45,0.110909090909091,"Native","SZ3",1,0.0550409603633897,0.0824568618650654,0.0429958267281813,258.324134811881,-1.22959534321801
"2512","Knepp","SZ313","1","Bromus hordeaceus",5,2023,31.110411268302,0.136945598425197,2.64598094117647,"Native","SZ3",1,0.0127604621888097,0.0854046070364086,0.0107489566820453,307.325260267327,0.935625109561854
"2513","Knepp","SZ313","1","Holcus lanatus",10,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",1,0.03656849255473,0.00473924126026037,0.0257974960369088,306.938787772277,0.918547988517382
"2514","Knepp","SZ313","1","Trifolium repens",5,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",1,0.0272180228062213,0.000317081049534855,0.0346170397201721,263.751820752475,-0.989761329190608
"2515","Knepp","SZ313","1","Festuca rubra",10,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",1,0.0595861584040376,0.0557634927225023,0.0766925389972291,NA,NA
"2516","Knepp","SZ313","1","Vicia sepium",5,2023,36.4687149142105,0.516666666666667,17.645,"Native","SZ3",1,0.00388556881066856,0.0029336143217211,0.00991484894288948,263.430851188119,-1.00394406191368
"2517","Knepp","SZ313","1","Rosa canina",1,2023,12.3085283065587,1.64,15.5887229090909,"Native","SZ3",1,0.00530954412379786,0.00163785431963344,0.00214979133640906,265.858201346535,-0.896686357928101
"2518","Knepp","SZ313","1","Poa trivialis",10,2023,30.931112458,0.3117125,0.154926923076923,"Native","SZ3",1,0.0201475746854869,0.0135352971548125,0.00988458566301594,306.829773039604,0.913730937344687
"2519","Knepp","SZ313","1","Agrostis stolonifera",34,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",1,0.0524552640204271,0.0218550447466151,0.191860717215883,306.903665594059,0.916996039293429
"2520","Knepp","SZ313","2","Deschampsia cespitosa",6,2023,17.2273219146444,0.223133333333333,0.25475,"Native","SZ3",1,0.0177724369370467,0.012200402475723,0.0107875289302152,306.938787772277,0.918547988517382
"2521","Knepp","SZ313","2","Bromus hordeaceus",5,2023,31.110411268302,0.136945598425197,2.64598094117647,"Native","SZ3",1,0.0127604621888097,0.0854046070364086,0.0107489566820453,307.325260267327,0.935625109561854
"2522","Knepp","SZ313","2","Pulicaria dysenterica",20,2023,30.55,0.45,0.110909090909091,"Native","SZ3",1,0.0550409603633897,0.0824568618650654,0.0429958267281813,258.324134811881,-1.22959534321801
"2523","Knepp","SZ313","2","Rumex crispus",3,2023,23.9109785253333,0.616544833333333,1.7043535,"Native","SZ3",1,0.0153693161002496,0.0376411941194814,0.0032246870046136,270.351605079208,-0.6981356190593
"2524","Knepp","SZ313","2","Geranium dissectum",4,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ3",1,0.00910018225241957,0.00736359611381633,0.00644937400922719,272.789544287129,-0.590410015074475
"2525","Knepp","SZ313","2","Vicia sepium",10,2023,36.4687149142105,0.516666666666667,17.645,"Native","SZ3",1,0.00388556881066856,0.0029336143217211,0.00991484894288948,263.430851188119,-1.00394406191368
"2526","Knepp","SZ313","2","Trifolium repens",5,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",1,0.0272180228062213,0.000317081049534855,0.0346170397201721,263.751820752475,-0.989761329190608
"2527","Knepp","SZ313","2","Festuca rubra",15,2023,11.4091191338158,0.17227027027027,0.952318216216216,"Native","SZ3",1,0.0595861584040376,0.0557634927225023,0.0766925389972291,NA,NA
"2528","Knepp","SZ313","2","Holcus lanatus",3,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",1,0.03656849255473,0.00473924126026037,0.0257974960369088,306.938787772277,0.918547988517382
"2529","Knepp","SZ313","2","Agrostis stolonifera",31,2023,30.880967425,0.27823525,0.0545506666666667,"Native","SZ3",1,0.0524552640204271,0.0218550447466151,0.191860717215883,306.903665594059,0.916996039293429
"2530","Knepp","SZ313","3","Trifolium repens",10,2023,31.7824236215441,0.131202595238095,0.524251348837209,"Native","SZ3",1,0.0272180228062213,0.000317081049534855,0.0346170397201721,263.751820752475,-0.989761329190608
"2531","Knepp","SZ313","3","Holcus lanatus",5,2023,32.18407764175,0.319950142857143,0.315068275862069,"Native","SZ3",1,0.03656849255473,0.00473924126026037,0.0257974960369088,306.938787772277,0.918547988517382
"2532","Knepp","SZ313","3","Rosa canina",2,2023,12.3085283065587,1.64,15.5887229090909,"Native","SZ3",1,0.00530954412379786,0.00163785431963344,0.00214979133640906,265.858201346535,-0.896686357928101
"2533","Knepp","SZ313","3","Geranium dissectum",2,2023,22.09254492,0.276666666666667,2.21200926666667,"Introduced","SZ3",1,0.00910018225241957,0.00736359611381633,0.00644937400922719,272.789544287129,-0.590410015074475
